X,Y,Stop,Descrip,Place,District,CoordXdiv,CoordYdiv,Shelt,Bench,Public,COORDX,COORDY,OBJECTID
-76.330023,36.834704,3793,HIGH & VIRGINIA, ,06,121179263,34706754,0,0,-1,12117926.3,3470675.4,1601
-76.332363,36.83465,3794,HIGH & CUTHERELL, ,06,121172420,34706400,0,0,-1,12117242,3470640,1602
-75.978921,36.823167,3796,GENERAL BOOTH & HEADQUARTERS (mid block), ,08,122207600,34690290,0,0,-1,12220760,3469029,1603
-76.022074,36.758949,3797,PRINCESS ANNE & CROSSROAD, ,08,122087470,34453220,0,0,-1,12208747,3445322,1604
-76.060292,36.755742,3798,PRINCESS ANNE & NIMMO, ,08,121975850,34438630,0,0,-1,12197585,3443863,1605
-76.058797,36.754664,3799,PRINCESS ANNE & JAMES MADISON, ,08,121980330,34434820,0,0,-1,12198033,3443482,1606
-76.256576,36.953222,3801,FIRST VIEW & D VIEW, ,05,121383899,35143162,0,0,-1,12138389.9,3514316.2,1607
-76.259074,36.950714,3802,FIRST VIEW & CHERRY, ,05,121376820,35133860,0,0,-1,12137682,3513386,1608
-76.26105,36.949301,3803,FIRST VIEW & MAPLE, ,05,121371170,35128580,0,0,-1,12137117,3512858,1609
-76.27482,36.872166,3804,26TH & WAVERLY, ,05,121337560,34846870,0,0,-1,12133756,3484687,1610
-76.328299,36.834638,3806,HIGH & HARBOR, ,06,121184310,34706630,0,0,-1,12118431,3470663,1611
-76.340694,36.834359,3810,HIGH & POTAMAC, ,06,121148070,34704780,0,0,-1,12114807,3470478,1612
-76.003516,36.777824,3819,GENERAL BOOTH & GUNN HALL, ,08,122140000,34523350,0,0,-1,12214000,3452335,1613
-76.287506,36.719584,3820,CEDAR & LAS GAVIOTAS, ,02,121313480,34290620,0,0,-1,12131348,3429062,1614
-76.281568,36.714812,3821,CEDAR & CEDAR COMMONS, ,02,121331290,34273660,0,0,-1,12133129,3427366,1615
-76.264827,36.709914,3822,CEDAR & PINES OF WARRICK, ,02,121380770,34256990,0,0,-1,12138077,3425699,1616
-76.253194,36.713745,3823,CEDAR & BARTELL, ,02,121414528,34271744,0,0,-1,12141452.8,3427174.4,1617
-76.255801,36.805483,3825,CAMPOSTELLA & HUNTERDALE, ,02,121398950,34605470,0,0,-1,12139895,3460547,1618
-76.256428,36.81234,3826,PARKSIDE & CAMPOSTELLA, ,02,121396521,34630385,0,0,-1,12139652.1,3463038.5,1619
-76.254004,36.830521,3831,INDIAN RIVER & FORD,FORD1,05,121402040,34696730,0,0,-1,12140204,3469673,1620
-76.27804,36.851867,3832,BRAMBLETON & CHAPEL, ,05,121329884,34772762,0,0,-1,12132988.4,3477276.2,1621
-76.275031,36.853568,3833,TIDEWATER & BAGNALL, ,05,121338540,34779160,0,0,-1,12133854,3477916,1622
-76.262243,36.833107,3836,CAMPOSTELLA & ELKIN, ,05,121377710,34705570,0,0,-1,12137771,3470557,1623
-76.264283,36.825709,3838,MELON & VINE, ,05,121372380,34678500,0,0,-1,12137238,3467850,1624
-76.266651,36.824918,3839,BERKLEY & CRYSTAL, ,05,121365518,34675458,0,0,-1,12136551.8,3467545.8,1625
-76.250841,36.761646,3842,BATTLEFIELD & BYRON, ,02,121417270,34446260,0,0,-1,12141727,3444626,1626
-76.239184,36.716442,3844,BATTLEFIELD & CEDAR, ,02,121455350,34282540,0,0,-1,12145535,3428254,1627
-76.266158,36.709987,3845,CEDAR & MILL LANDING, ,02,121376862,34257163,0,0,-1,12137686.2,3425716.3,1628
-76.28364,36.71675,3846,CEDAR & ROUNTREE, ,02,121325050,34280570,0,0,-1,12132505,3428057,1629
-76.251921,36.841888,3847,KIMBALL & COURT 2, ,05,121407149,34738250,0,0,-1,12140714.9,3473825,1630
-76.257975,36.944358,3848,TIDEWATER & GILPIN, ,05,121380580,35110800,0,0,-1,12138058,3511080,1631
-76.255969,36.910029,3849,TIDEWATER & EASY, ,05,121389410,34985990,0,0,-1,12138941,3498599,1632
-76.286147,36.96725,3850,OCEAN VIEW & LECLAIRE, ,05,121296320,35192180,0,0,-1,12129632,3519218,1633
-76.263304,36.961062,3851,OCEAN VIEW & 5TH VIEW, ,05,121363570,35171230,0,0,-1,12136357,3517123,1634
-76.258028,36.943941,3852,TIDEWATER & LORENGO, ,05,121380460,35109280,0,0,-1,12138046,3510928,1635
-76.256431,36.942078,3853,TIDEWATER & LEICESTER, ,05,121385287,35102610,0,0,-1,12138528.7,3510261,1636
-76.202215,36.810593,3854,INDIAN RIVER & LEVEL GREEN, ,08,121555336,34627844,0,0,-1,12155533.6,3462784.4,1637
-76.200174,36.809546,3855,INDIAN RIVER & REON, ,08,121561404,34624178,0,0,-1,12156140.4,3462417.8,1638
-76.119366,36.793231,3856,PRINCESS ANNE & LYNNHAVEN,PRNLYN,08,121799400,34570660,0,0,-1,12179940,3457066,1639
-76.276766,36.711731,3857,CEDAR & COUNTRY CLUB, ,02,121345624,34262776,0,0,-1,12134562.4,3426277.6,1640
-76.306961,36.916025,3874,LITTLE CREEK & HAMPTON,HALCR,05,121239860,35004310,0,0,-1,12123986,3500431,1641
-76.220877,36.888309,3879,AZALEA GARDEN & FARIS, ,05,121493888,34909390,0,0,-1,12149388.8,3490939,1642
-76.240252,36.908085,3880,CHESAPEAKE & JOHNSTONS, ,05,121435520,34980010,-1,0,-1,12143552,3498001,1643
-76.291325,36.916238,3881,LITTLE CREEK & ARMFIELD, ,05,121285540,35006150,0,0,-1,12128554,3500615,1644
-76.251904,36.84479,3882,WESTMINSTER & BALLENTINE, ,05,121406949,34748813,0,0,-1,12140694.9,3474881.3,1645
-76.27531,36.711673,3883,CEDAR & COUNTRY CLUB, ,02,121349897,34262665,0,0,-1,12134989.7,3426266.5,1646
-76.248186,36.844396,3884,WESTMINSTER & CHICK, ,05,121417860,34747640,0,0,-1,12141786,3474764,1647
-76.249194,36.843361,3885,KIMBALL & WILEY 2, ,05,121415000,34743800,0,0,-1,12141500,3474380,1648
-76.305828,36.948068,3887,GILBERT & BAINBRIDGE, ,05,121240460,35121020,0,0,-1,12124046,3512102,1649
-76.31274,36.947675,3888,GILBERT & FARRAGUT 2, ,05,121220300,35119120,0,0,-1,12122030,3511912,1650
-76.326402,36.958484,3889,DECATUR & HUGHES,PIR14,05,121179480,35157540,0,0,-1,12117948,3515754,1651
-76.327954,36.951402,3890,DECATUR & DILLINGHAM, ,05,121175540,35131660,-1,0,-1,12117554,3513166,1652
-76.322862,36.947168,3891,VIRGINIA & GILBERT, ,05,121190770,35116590,-1,0,-1,12119077,3511659,1653
-76.313754,36.947523,3892,GILBERT & FARRAGUT 1, ,05,121217350,35118500,-1,0,-1,12121735,3511850,1654
-76.307566,36.947848,3893,GILBERT & BAINBRIDGE, ,05,121235400,35120100,-1,0,-1,12123540,3512010,1655
-76.26752,36.946358,3894,FIRST VIEW & BURGOYNE, ,05,121352520,35117420,0,0,-1,12135252,3511742,1656
-76.327536,36.953205,3900,DECATUR & HULL,PIR10,05,121176610,35138250,0,0,-1,12117661,3513825,1657
-76.011098,36.771397,3901,GENERAL BOOTH & REDMILL, ,08,122118419,34499372,0,0,-1,12211841.9,3449937.2,1658
-76.013377,36.768123,3902,GENERAL BOOTH & LONDON BRIDGE, ,08,122112060,34487280,0,0,-1,12211206,3448728,1659
-75.994033,36.797291,3903,GENERAL BOOTH & PROSPERITY, ,08,122165883,34594937,0,0,-1,12216588.3,3459493.7,1660
-75.988588,36.813505,3905,GENERAL BOOTH & OCEAN BREEZE,OCBRZ,08,122180250,34654370,0,0,-1,12218025,3465437,1661
-76.015014,36.765053,3906,GENERAL BOOTH & MCCOMAS, ,08,122107560,34475980,0,0,-1,12210756,3447598,1662
-76.256306,36.809883,3907,CAMPOSTELLA & GIDEON, ,02,121397090,34621450,0,0,-1,12139709,3462145,1663
-76.256184,36.809853,3908,CAMPOSTELLA & SUNRISE, ,02,121397450,34621350,0,0,-1,12139745,3462135,1664
-76.284456,36.757328,3909,LIBERTYVILLE & WINDWARD, ,02,121319194,34428214,0,0,-1,12131919.4,3442821.4,1665
-76.274045,36.766705,3910,CAMPOSTELLA & EVA,CAMP,02,121348880,34463060,0,0,-1,12134888,3446306,1666
-76.274201,36.765566,3911,CAMPOSTELLA & KEATS,CAMP,02,121348520,34458904,0,0,-1,12134852,3445890.4,1667
-76.272496,36.755241,3912,MAINS CREEK & GREAT BRIDGE, ,02,121354400,34421440,0,0,-1,12135440,3442144,1668
-76.28885,36.763592,3913,BAINBRIDGE & YACHT, ,02,121305790,34450710,0,0,-1,12130579,3445071,1669
-75.976047,36.852222,4001,ATLANTIC & 24TH,ATL24,08,122213181,34796262,0,0,-1,12221318.1,3479626.2,1670
-76.384087,36.855509,4003,HIGH & CLOVER HILL, ,06,121019380,34778890,0,0,-1,12101938,3477889,1671
-76.383015,36.854611,4004,HIGH & FERGUSON, ,06,121022590,34775690,0,0,-1,12102259,3477569,1672
-76.090228,36.805986,5003,HOLLAND & STONESHORE, ,08,121883508,34619249,0,0,-1,12188350.8,3461924.9,1673
-76.131043,36.841668,5006,CONSTITUTION & COLUMBUS, ,08,121760793,34746098,0,0,-1,12176079.3,3474609.8,1674
-76.033686,36.754056,5010,PRINCESS ANNE & SEABOARD, ,08,122053930,34434520,0,0,-1,12205393,3443452,1675
-76.033927,36.753987,5011,PRINCESS ANNE & SEABOARD, ,08,122053230,34434250,0,0,-1,12205323,3443425,1676
-76.135006,36.840834,5014,COLUMBUS & INDEPENDENCE, ,08,121749275,34742773,0,0,-1,12174927.5,3474277.3,1677
-76.067137,36.821638,5016,LYNNHAVEN & SABRE, ,08,121949620,34677950,0,0,-1,12194962,3467795,1678
-76.066723,36.817183,5019,LYNNHAVEN & INTERNATIONAL, ,08,121951250,34661768,0,0,-1,12195125,3466176.8,1679
-76.066862,36.82031,5020,LYNNHAVEN & AVENGER, ,08,121950550,34673140,0,0,-1,12195055,3467314,1680
-76.065825,36.899838,5029,GREAT NECK & ADAM KEELING, ,08,121946120,34962670,0,0,-1,12194612,3496267,1681
-76.065699,36.900149,5030,GREAT NECK & ADAM KEELING, ,08,121946460,34963810,0,0,-1,12194646,3496381,1682
-76.025055,36.855679,5038,FIRST COLONIAL & WOLFSNARE, ,08,122069510,34805050,0,0,-1,12206951,3480505,1683
-76.066961,36.817157,5042,LYNNHAVEN & INTERNATIONAL, ,08,121950557,34661657,0,0,-1,12195055.7,3466165.7,1684
-75.976555,36.853373,5054,ATLANTIC & 25TH,ATL25,08,122211584,34800412,0,0,-1,12221158.4,3480041.2,1685
-75.976421,36.853435,5055,ATLANTIC & 25TH,ATL25,08,122211969,34800646,0,0,-1,12221196.9,3480064.6,1686
-75.971236,36.833899,5056,ATLANTIC & 5TH,ATL5,08,122229040,34729950,0,0,-1,12222904,3472995,1687
-76.020216,36.842513,5058,VIRGINIA BEACH & FIRST COLONIAL, ,08,122084920,34757500,0,0,-1,12208492,3475750,1688
-75.97117,36.834136,5076,ATLANTIC & 6TH, ,08,122229210,34730820,0,0,-1,12222921,3473082,1689
-76.31882,36.942897,5079,HAMPTON & TAUSSIG, ,05,121202940,35101317,0,0,-1,12120294,3510131.7,1690
-76.321744,36.93727,5082,B & VIRGINIA,GATE5,05,121194870,35080640,-1,0,-1,12119487,3508064,1691
-76.32248,36.944628,5083,VIRGINIA & TAUSSIG,VATAU,05,121192100,35107370,-1,0,-1,12119210,3510737,1692
-76.328604,36.946645,5085,DECATUR & GILBERT,GILDEC,05,121174040,35114300,-1,0,-1,12117404,3511430,1693
-76.328729,36.946823,5086,DECATUR & GILBERT,GILDEC,05,121173660,35114940,0,0,-1,12117366,3511494,1694
-76.325811,36.959291,5088,HUGHES & DECATUR,PIR14,05,121181140,35160520,0,0,-1,12118114,3516052,1695
-76.320972,36.953644,5090,BUNKER HILL & MARYLAND,VABK19,05,121195750,35140290,0,0,-1,12119575,3514029,1696
-76.31058,36.947789,5093,GILBERT & FARRAGUT 1,GILFA,05,121226600,35119680,0,0,-1,12122660,3511968,1697
-76.30089,36.944465,5094,2ND & BELLINGER, ,05,121255190,35108240,-1,0,-1,12125519,3510824,1698
-76.228135,36.775501,5126,EDEN & GREENBRIER, ,02,121482550,34498280,0,0,-1,12148255,3449828,1699
-76.228255,36.775226,5127,EDEN & GREENBRIER, ,02,121482225,34497271,-1,-1,-1,12148222.5,3449727.1,1700
-76.22477,36.779724,5129,GREENBRIER MALL,GB22,02,121492035,34513889,0,0,-1,12149203.5,3451388.9,1701
-76.224635,36.779701,5130,GREENBRIER MALL,GBMAL,02,121492431,34513815,0,0,-1,12149243.1,3451381.5,1702
-76.301129,36.947208,5131,FRANKLIN & SECOND,2ND,05,121254260,35118210,-1,0,-1,12125426,3511821,1703
-76.301146,36.947113,5132,FRANKLIN & 2ND,2ND,05,121254220,35117860,-1,0,-1,12125422,3511786,1704
-76.319813,36.954653,5142,MARYLAND & HUGHES,VABK19,05,121199050,35144040,0,0,-1,12119905,3514404,1705
-76.321198,36.9372,5143,B & VIRGINIA,GATE5,05,121196470,35080420,-1,0,-1,12119647,3508042,1706
-76.014821,36.76368,5149,NIMMO & GENERAL BOOTH, ,08,122108259,34470998,0,0,-1,12210825.9,3447099.8,1707
-76.012913,36.768261,5150,GENERAL BOOTH & LONDON BRIDGE, ,08,122113407,34487815,0,0,-1,12211340.7,3448781.5,1708
-76.024575,36.854853,5152,FIRST COLONIAL & WOLFSNARE (FAR SIDE), ,08,122070990,34802080,0,0,-1,12207099,3480208,1709
-76.399083,36.865234,5156,CHURCHLAND & POPLAR HILL, ,06,120974730,34813310,0,0,-1,12097473,3481331,1710
-76.425806,36.882205,5161,COLLEGE & LAKE VIEW,COLLAV,07,120895215,34873354,0,0,-1,12089521.5,3487335.4,1711
-76.425449,36.881074,5162,COLLEGE & LAKE VIEW,COLLAV,07,120896350,34869261,0,0,-1,12089635,3486926.1,1712
-76.396644,36.863781,5167,VILLAGE & CHURCHLAND,VILACA,06,120981980,34808180,0,0,-1,12098198,3480818,1713
-76.400444,36.874968,5173,GATEWAY & SUGAR CREEK, ,06,120969960,34848650,0,0,-1,12096996,3484865,1714
-76.400433,36.874871,5174,GATEWAY & SUGAR CREEK,GATIP,06,120970000,34848300,0,0,-1,12097000,3484830,1715
-76.404029,36.874919,5175,PEACHTREE & FRUITWOOD, ,06,120959480,34848240,0,0,-1,12095948,3484824,1716
-76.404734,36.877629,5177,PEACHTREE & GREENLEAF, ,06,120957200,34858060,0,0,-1,12095720,3485806,1717
-76.400941,36.878405,5180,HOFFLERS CREEK & PEACHTREE, ,06,120968230,34861130,0,0,-1,12096823,3486113,1718
-76.40159,36.875759,5181,PEACHTREE & AUGUSTINE, ,06,120966546,34851456,0,0,-1,12096654.6,3485145.6,1719
-76.318204,36.947282,5185,GILBERT & BACON,GILBAC,05,121204370,35117320,-1,0,-1,12120437,3511732,1720
-76.322261,36.942623,5186,VIRGINIA & COLD STORAGE, ,05,121192910,35100090,-1,0,-1,12119291,3510009,1721
-76.203802,36.849202,5198,POPLAR HALL & FRIZZELL, ,05,121547272,34768261,0,0,-1,12154727.2,3476826.1,1722
-76.306839,36.835932,5202,EFFINGHAM & QUEEN,HIEFF,06,121246990,34712790,0,0,-1,12124699,3471279,1723
-76.342929,36.815484,5217,PORTSMOUTH & IVEY, ,06,121143100,34635930,0,0,-1,12114310,3463593,1724
-76.262732,36.823252,5509,BERKLEY & VERNON, ,02,121377129,34669665,0,0,-1,12137712.9,3466966.5,1725
-76.253688,36.821006,5510,BETHEL & HARLING, ,02,121403790,34662120,0,0,-1,12140379,3466212,1726
-76.255568,36.8196,5511,BETHEL & BERKLEY, ,02,121398410,34656870,0,0,-1,12139841,3465687,1727
-76.263176,36.789169,5512,CAMPOSTELLA & DIAMOND HILL, ,02,121378770,34545580,0,0,-1,12137877,3454558,1728
-76.057555,36.81424,5513,INTERNATIONAL & VOYAGER, ,08,121978355,34651751,0,0,-1,12197835.5,3465175.1,1729
-76.258343,36.796918,5514,CAMPOSTELLA & DEXTER, ,02,121392250,34574120,0,0,-1,12139225,3457412,1730
-76.067046,36.825139,5515,LYNNHAVEN & SABRE, ,08,121949560,34690700,0,0,-1,12194956,3469070,1731
-76.067268,36.825237,5516,LYNNHAVEN & GUARDIAN, ,08,121948900,34691040,0,0,-1,12194890,3469104,1732
-76.279782,36.828257,5532,LIBERTY & CULPEPPER, ,05,121326808,34686704,0,0,-1,12132680.8,3468670.4,1733
-76.013588,36.766667,5534,GENERAL BOOTH & LONDON BRIDGE, ,08,122111581,34481963,0,0,-1,12211158.1,3448196.3,1734
-75.978956,36.858487,5535,PACIFIC & 30TH,PAC30,08,122204066,34818837,0,0,-1,12220406.6,3481883.7,1735
-75.974061,36.839405,5536,PACIFIC & 11TH, ,08,122220240,34749770,0,0,-1,12222024,3474977,1736
-76.306929,36.837783,5542,EFFINGHAM & FIREHOUSE, ,06,121246570,34719520,0,0,-1,12124657,3471952,1737
-76.306351,36.841231,5544,CRAWFORD & EFFINGHAM, ,06,121247970,34732110,0,0,-1,12124797,3473211,1738
-76.309898,36.841379,5545,CRAWFORD & HATTON, ,06,121237580,34732410,0,0,-1,12123758,3473241,1739
-76.306986,36.84124,5546,CRAWFORD & EFFINGHAM, ,06,121246110,34732099,0,0,-1,12124611,3473209.9,1740
-76.306923,36.838934,5547,EFFINGHAM & NORTH, ,06,121246490,34723710,0,0,-1,12124649,3472371,1741
-76.302444,36.833803,5548,COUNTY & DINWIDDIE, ,06,121260030,34705340,0,0,-1,12126003,3470534,1742
-76.302692,36.8337,5549,COUNTY & DINWIDDIE, ,06,121259311,34704949,0,0,-1,12125931.1,3470494.9,1743
-76.312236,36.833427,5550,COUNTY & ELM, ,06,121231410,34703306,0,0,-1,12123141,3470330.6,1744
-76.3089,36.833499,5551,COUNTY & CRABAPPLE, ,06,121241165,34703793,0,0,-1,12124116.5,3470379.3,1745
-76.309233,36.833619,5552,COUNTY & CRABAPPLE, ,06,121240180,34704210,0,0,-1,12124018,3470421,1746
-76.304003,36.833665,5553,COUNTY & WASHINGTON, ,06,121255479,34704733,0,0,-1,12125547.9,3470473.3,1747
-76.305209,36.833698,5554,COUNTY & GREEN, ,06,121251948,34704769,0,0,-1,12125194.8,3470476.9,1748
-76.311545,36.833566,5555,COUNTY & PHOEBUS, ,06,121233420,34703860,0,0,-1,12123342,3470386,1749
-75.974987,36.848335,5603,ATLANTIC & 20TH,ATL/20,08,122216660,34782199,0,0,-1,12221666,3478219.9,1750
-75.979485,36.86372,5604,ATLANTIC & 36TH, ,08,122202010,34837840,0,0,-1,12220201,3483784,1751
-76.289549,36.857604,5605,VIRGINIA BEACH & GRANBY, ,05,121295728,34792854,0,0,-1,12129572.8,3479285.4,1752
-76.289109,36.857658,5606,VIRGINIA BEACH & GRANBY, ,05,121297010,34793080,0,0,-1,12129701,3479308,1753
-76.29049,36.85722,5607,VIRGINIA BEACH & BOUSH, ,05,121293010,34791390,0,0,-1,12129301,3479139,1754
-76.178225,36.835081,5611,PRINCESS ANNE & HILL PRINCE, ,08,121623353,34718693,0,0,-1,12162335.3,3471869.3,1755
-76.260198,36.959383,5614,OCEAN VIEW & 4TH VIEW, ,05,121372786,35165336,0,0,-1,12137278.6,3516533.6,1756
-76.420115,36.876956,5615,HAMPTON ROADS & RESPASS BEACH, ,07,120912275,34854614,0,0,-1,12091227.5,3485461.4,1757
-76.324367,36.819837,5616,COLUMBUS & LEXINGTON, ,06,121197057,34653021,0,0,-1,12119705.7,3465302.1,1758
-76.254124,36.934663,5617,TIDEWATER & EVANS, ,05,121392670,35075780,0,0,-1,12139267,3507578,1759
-76.36217,36.81607,5618,PORTSMOUTH & MOHAWK, ,06,121086741,34636781,0,0,-1,12108674.1,3463678.1,1760
-76.420486,36.876963,5619,HAMPTON ROADS & RESPASS BEACH, ,07,120911191,34854614,0,0,-1,12091119.1,3485461.4,1761
-76.052941,36.821329,5620,PRECISION & LONDON BRIDGE,PERLD,08,121991190,34677900,0,0,-1,12199119,3467790,1762
-76.213873,36.808985,5621,COLLEGE PARK & BENNINGTON, ,08,121521359,34621164,0,0,-1,12152135.9,3462116.4,1763
-76.213599,36.808877,5622,COLLEGE PARK & BRYNMAWR, ,08,121522170,34620790,0,0,-1,12152217,3462079,1764
-75.97826,36.859201,5624,ATLANTIC & 31ST,ATL/31,08,122206030,34821490,0,0,-1,12220603,3482149,1765
-76.44337,37.002369,5627,NORTH GATE GRUMMAN SHELTER,NGGRUM,04,120834325,35309626,0,0,-1,12083432.5,3530962.6,1766
-76.331605,36.816117,5637,PORTSMOUTH & DAHLIA, ,06,121176187,34638991,0,0,-1,12117618.7,3463899.1,1767
-76.329531,36.816349,5638,PORTSMOUTH & DEEP CREEK, ,06,121182239,34639974,0,0,-1,12118223.9,3463997.4,1768
-76.240984,36.947673,5641,OCEAN VIEW & CHESAPEAKE ST, ,05,121429930,35124050,0,0,-1,12142993,3512405,1769
-76.276616,36.799354,5644,BAINBRIDGE & SWAIN, ,02,121338550,34581720,0,0,-1,12133855,3458172,1770
-76.286663,36.774174,5645,BAINBRIDGE & SMITH DOUGLAS, ,02,121311290,34489380,0,0,-1,12131129,3448938,1771
-76.28847,36.76106,5646,BAINBRIDGE & CARVER, ,02,121307120,34441520,0,0,-1,12130712,3444152,1772
-76.277277,36.797204,5647,BAINBRIDGE & REDSTART, ,02,121336800,34573850,0,0,-1,12133680,3457385,1773
-76.313108,36.840544,5649,ELM & ANN,CRELM,06,121228260,34729150,0,0,-1,12122826,3472915,1774
-76.313003,36.838118,5650,ELM & ENTERPRISE, ,06,121228770,34720330,0,0,-1,12122877,3472033,1775
-76.312878,36.837847,5653,ELM & ENTERPRISE, ,06,121229160,34719350,0,0,-1,12122916,3471935,1776
-76.312985,36.840409,5654,ELM & ANN,CRELM,06,121228630,34728670,0,0,-1,12122863,3472867,1777
-76.312319,36.841238,5655,CRAWFORD & WEBSTER, ,06,121230510,34731730,0,0,-1,12123051,3473173,1778
-76.310198,36.841275,5656,CRAWFORD & HATTON, ,06,121236710,34732010,0,0,-1,12123671,3473201,1779
-75.988826,36.815098,5666,MARSH PAVILION,OCBRZ,08,122179400,34660150,0,0,-1,12217940,3466015,1780
-75.981275,36.821961,5667,AQUARIUM MUSEUM TURNABOUT, ,08,122200829,34685718,0,0,-1,12220082.9,3468571.8,1781
-76.307916,36.880173,5668,ELKHORN & 39TH,43ELK,05,121240100,34873750,0,0,-1,12124010,3487375,1782
-76.308,36.881854,5669,ELKHORN & 41ST,43ELK,05,121239710,34879860,0,0,-1,12123971,3487986,1783
-76.307736,36.880274,5670,ELKHORN & 39TH,43ELK,05,121240618,34874128,0,0,-1,12124061.8,3487412.8,1784
-76.307823,36.882422,5671,ELKHORN & 42ND,43ELK,05,121240181,34881942,0,0,-1,12124018.1,3488194.2,1785
-76.152666,36.823733,5672,PRINCESS ANNE & BAXTER, ,08,121699158,34679237,0,0,-1,12169915.8,3467923.7,1786
-76.217009,36.812512,5674,MILITARY & PROVIDENCE, ,08,121511870,34633780,0,0,-1,12151187,3463378,1787
-76.233701,36.798214,5676,MILITARY & OLD GREENBRIER, ,02,121464270,34580560,0,0,-1,12146427,3458056,1788
-76.246208,36.750601,5677,BATTLEFIELD & KNELLS RIDGE, ,02,121431798,34406381,0,0,-1,12143179.8,3440638.1,1789
-76.331786,36.788938,5678,GEORGE WASHINGTON & FERNDALE, ,02,121177930,34540050,0,0,-1,12117793,3454005,1790
-76.343522,36.781376,5679,CAMELOT & DEEP CREEK, ,02,121144200,34511740,0,0,-1,12114420,3451174,1791
-76.303301,36.822264,5691,8TH & JEFFERSON, ,06,121258500,34663280,0,0,-1,12125850,3466328,1792
-75.985388,36.845767,5693,PARKS & 19TH, ,08,122186487,34772041,0,0,-1,12218648.7,3477204.1,1793
-75.985753,36.846366,5694,PARKS & 20TH, ,08,122185360,34774190,0,0,-1,12218536,3477419,1794
-76.173555,36.800615,5695,KEMPSVILLE & BONNEYDALE, ,08,121640110,34593580,0,0,-1,12164011,3459358,1795
-76.408553,36.873925,5696,TOWNE POINT & RED BARD, ,06,120946330,34844330,0,0,-1,12094633,3484433,1796
-76.352007,36.809854,5697,VICTORY CROSSING,VICTCR,06,121117000,34614830,-1,0,-1,12111700,3461483,1797
-76.238735,36.794484,5698,MILITARY & PARKVIEW, ,02,121449860,34566630,0,0,-1,12144986,3456663,1798
-76.238483,36.794328,5699,MILITARY & PARKVIEW, ,02,121450610,34566080,0,0,-1,12145061,3456608,1799
-76.233722,36.791096,5700,OLD GREENBRIER & WOODLAKE, ,02,121464830,34554650,0,0,-1,12146483,3455465,1800
-76.293397,36.857535,5701,OLNEY & MOWBRAY, ,05,121284479,34792340,0,0,-1,12128447.9,3479234,1801
-76.243819,36.743174,5705,BATTLEFIELD & WIMBLEDON, ,02,121439440,34379514,0,0,-1,12143944,3437951.4,1802
-76.21118,36.868158,5706,MILITARY & LAKE HERBERT, ,05,121524019,34836731,0,0,-1,12152401.9,3483673.1,1803
-76.134321,36.884119,5707,INDEPENDENCE & EWELL, ,08,121747331,34900366,0,0,-1,12174733.1,3490036.6,1804
-76.006872,36.774964,5708,GENERAL BOOTH & CORPORATE LANDING, ,08,122130450,34512680,0,0,-1,12213045,3451268,1805
-76.106291,36.786118,5715,COMMUNITY COLLEGE & PRINCESS ANNE, ,08,121838330,34545740,0,0,-1,12183833,3454574,1806
-75.977913,36.823426,5716,GENERAL BOOTH & CROATAN, ,08,122210526,34691313,0,0,-1,12221052.6,3469131.3,1807
-75.979096,36.858035,5718,PACIFIC & 30TH, ,08,122203700,34817180,0,0,-1,12220370,3481718,1808
-75.999874,36.785341,5719,GENERAL BOOTH & DAM NECK, ,08,122149940,34550990,0,0,-1,12214994,3455099,1809
-76.25306,36.920582,5720,TIDEWATER & LEONARD, ,05,121397000,35024600,0,0,-1,12139700,3502460,1810
-76.252408,36.925248,5721,TIDEWATER & MARVIN, ,05,121398500,35041630,0,0,-1,12139850,3504163,1811
-76.253118,36.929693,5722,TIDEWATER & NORMAN, ,05,121396040,35057760,0,0,-1,12139604,3505776,1812
-76.253693,36.931995,5723,TIDEWATER & WOODFORD, ,05,121394160,35066100,0,0,-1,12139416,3506610,1813
-76.253326,36.929595,5724,TIDEWATER &  NORMAN, ,05,121395440,35057390,0,0,-1,12139544,3505739,1814
-76.25262,36.924911,5725,TIDEWATER & MARVIN, ,05,121397910,35040390,0,0,-1,12139791,3504039,1815
-76.253336,36.920271,5726,TIDEWATER & LEONARD, ,05,121396220,35023450,0,0,-1,12139622,3502345,1816
-76.358446,36.809973,5727,VICTORY & ELMHURST, ,06,121098142,34614835,0,0,-1,12109814.2,3461483.5,1817
-76.354664,36.804954,5728,VICTORY & FREEDOM, ,06,121109628,34596817,0,0,-1,12110962.8,3459681.7,1818
-76.357656,36.815485,5730,PORTSMOUTH & DELAWARE, ,06,121100000,34634950,0,0,-1,12110000,3463495,1819
-76.351067,36.801045,5731,GREENWOOD & NORMANDY, ,06,121120480,34582830,0,0,-1,12112048,3458283,1820
-76.348026,36.807193,5732,MCLEAN & COLLEGE, ,06,121128870,34605410,0,0,-1,12112887,3460541,1821
-76.22446,36.85642,5733,VIRGINIA BEACH & JETT, ,05,121486210,34793069,0,0,-1,12148621,3479306.9,1822
-76.278526,36.861351,5734,CHURCH & WASHINGTON, ,05,121327650,34807250,0,0,-1,12132765,3480725,1823
-76.400351,36.794807,5735,AIRLINE & PIERCE, ,02,120976722,34556875,0,0,-1,12097672.2,3455687.5,1824
-76.254918,36.713228,5736,CEDAR & ALBEMARLE, ,02,121409520,34269740,0,0,-1,12140952,3426974,1825
-76.209848,36.850202,5737,MILITARY btwn POPLAR HALL & MALL ENTRANCE, ,05,121529500,34771470,0,0,-1,12152950,3477147,1826
