objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225322","1240223","FCC: Antenna Structure Registration (GIS)","9/9/2003","36.8428","-76.1331","","222 CENTRAL PARK AVENUE","VIRGINIA BEACH","VA","","51","810","3.357996","93.1","","5","","","TOWN CENTER ASSOCIATES, L.L.C.","","","","","","","","","","","","","","","","",""
"1225926","1270663","FCC: Antenna Structure Registration (GIS)","9/15/2009","36.7834","-76.2006","","1495 Kempsville Road","Virginia Beach","VA","","51","810","5.588045","134.1","","5","","","Pinnalce Towers LLC","","","","","","","","","","","","","","","","",""
"1224241","1025508","FCC: Antenna Structure Registration (GIS)","8/29/2007","36.8633","-76.1601","","988 N NEWTOWN ROAD","VIRGINIA BEACH","VA","","51","810","5.748249","38.7","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1225049","1223750","FCC: Antenna Structure Registration (GIS)","8/25/2003","36.5734","-76.0049","","5021 Morris Neck Rd","Munden","VA","","51","810","1.373822","57.9","","5","","","SBA Towers, Inc.","","","","","","","","","","","","","","","","",""
"1223584","1009239","FCC: Antenna Structure Registration (GIS)","8/11/2003","36.8421","-76.1807","","5040 SOUTHERN BLVD","VIRGINIA BEACH","VA","","51","810","4.154592","25.9","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1223595","1009250","FCC: Antenna Structure Registration (GIS)","7/21/2003","36.789","-76.0009","","1529 GENERAL BOOTH BOULEVARD","VIRGINIA BEACH","VA","","51","810","4.219424","45.7","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1225417","1245176","FCC: Antenna Structure Registration (GIS)","6/23/2008","36.7984","-76.1073","","1946 S. Independence Blvd.","Virginia Beach","VA","","51","810","3.970534","38.1","","2","","","VIRGINIA ELECTRIC &amp; POWER COMPANY","","","","","","","","","","","","","","","","",""
"1226103","1283458","FCC: Antenna Structure Registration (GIS)","5/9/2012","36.7658","-76.0165","","2100 McComas Way","VIRGINIA BEACH","VA","","51","810","5.017464","30.4","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1226099","1282879","FCC: Antenna Structure Registration (GIS)","5/9/2012","36.8199","-76.123899","","4293 Holland Road","Virginia Beach","VA","","51","810","2.90333","46.3","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1226095","1282692","FCC: Antenna Structure Registration (GIS)","5/9/2012","36.8663","-76.0056","","1052 Cardinal Road","Virginia Beach","VA","","51","810","3.195108","27.7","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225962","1273819","FCC: Antenna Structure Registration (GIS)","5/8/2012","36.7459","-75.9474","","408 Sand Bridge Road","Virginia Beach","VA","","51","810","1.776713","51.8","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225405","1244372","FCC: Antenna Structure Registration (GIS)","5/8/2012","36.8868","-76.0543","","2493 Shorehaven Drive","Virginia Beach","VA","","51","810","6.212607","38.1","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1223668","1016087","FCC: Antenna Structure Registration (GIS)","5/7/2010","36.8345","-76.139","","I-264 @ Independance Blvd, x3","VIRGINIA BEACH","VA","","51","810","2.802313","43.3","","6","","","Virginia, Commonwealth of, Dept of Trans","","","","","","","","","","","","","","","","",""
"1223667","1016086","FCC: Antenna Structure Registration (GIS)","5/7/2010","36.8387","-76.0978","","I-264 @ Rosemont, EXIT 18","VIRGINIA BEACH","VA","","51","810","4.287494","45.1","","6","","","Virginia, Commonwealth of, Dept of Trans","","","","","","","","","","","","","","","","",""
"1225855","1268240","FCC: Antenna Structure Registration (GIS)","5/7/2009","36.8709","-76.183","","5817 Wesleyan Drive, Virginia Beach","Virginia Beach","VA","","51","810","5.77847","4.1","","5","","","TowerCo II LLC","","","","","","","","","","","","","","","","",""
"1223894","1017447","FCC: Antenna Structure Registration (GIS)","5/6/2011","36.7242","-76.0217","","2056 INDIAN RIVER","VIRGINIA BEACH","VA","","51","810","1.658261","76.2","","5","","","Tower Assets Newco IX, LLC (VA-9264)","","","","","","","","","","","","","","","","",""
"1225567","1253279","FCC: Antenna Structure Registration (GIS)","5/5/2006","36.6123","-76.042","","2165 PUNGO FERRY RD","VIRGINIA BEACH","VA","","51","810","1.437533","60","","5","","","KNOTTS ISLAND TOWER LLC","","","","","","","","","","","","","","","","",""
"1225843","1267655","FCC: Antenna Structure Registration (GIS)","5/29/2012","36.788099","-76.151799","","Pleasant Valley Road","Virginia Beach","VA","","51","810","3.078298","39.6","","5","","","SBA Towers IV, LLC","","","","","","","","","","","","","","","","",""
"1224939","1213099","FCC: Antenna Structure Registration (GIS)","5/25/2000","36.7554","-76.0566","","2362 Court Cir","Virginia Beach","VA","","51","810","4.318384","38.1","","3","","","Virginia Beach, City of","","","","","","","","","","","","","","","","",""
"1224938","1213095","FCC: Antenna Structure Registration (GIS)","5/25/2000","36.9049","-76.1208","","4813 Shore Dr","Virginia Beach","VA","","51","810","2.10971","59.4","","3","","","Virginia Beach, City of","","","","","","","","","","","","","","","","",""
"1224937","1213089","FCC: Antenna Structure Registration (GIS)","5/25/2000","36.8129","-76.1652","","908 Kempsville Rd","Virginia Beach","VA","","51","810","7.015324","59.4","","3","","","Virginia Beach, City of","","","","","","","","","","","","","","","","",""
"1224936","1213087","FCC: Antenna Structure Registration (GIS)","5/25/2000","36.7535","-76.058499","","2509 Princess Anne Rd","Virginia Beach","VA","","51","810","4.287318","13.7","","3","","","Virginia Beach, City of","","","","","","","","","","","","","","","","",""
"1225349","1241460","FCC: Antenna Structure Registration (GIS)","5/21/2004","36.842","-76.0933","","3500 Virginia Beach Blvd","Virginia Beach","VA","","51","810","3.983315","23.3","","","","","WJLZ","","","","","","","","","","","","","","","","",""
"1224494","1047861","FCC: Antenna Structure Registration (GIS)","5/20/1998","36.8436","-76.0383","","2045 VIRGINIA BEACH RD","VIRGINIA BEACH","VA","","51","810","4.465584","46.9","","5","","","COX COMMUNICATIONS, INC.","","","","","","","","","","","","","","","","",""
"1223573","1008184","FCC: Antenna Structure Registration (GIS)","5/17/2007","36.8859","-76.1828","","1240 BAKER RD","VIRGINIA BEACH","VA","","51","810","5.866063","36.6","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1224934","1212782","FCC: Antenna Structure Registration (GIS)","5/16/2000","36.8568","-75.9869","","29 TH ST. &amp; HOLLY ROAD","VIRGINIA BEACH","VA","","51","810","1.296999","53.3","","3","","","VIRGINIA BEACH, CITY OF","","","","","","","","","","","","","","","","",""
"1226077","1281321","FCC: Antenna Structure Registration (GIS)","5/10/2012","36.7484","-76.002399","","1817 SANDBRIDGE ROAD","Virginia Beach","VA","","51","810","2.544776","43.3","","5","","","SBC TOWER HOLDINGS LLC","","","","","","","","","","","","","","","","",""
"1225038","1222788","FCC: Antenna Structure Registration (GIS)","5/1/2012","36.8869","-76.0534","","2525 Shorehaven Drive","Virginia Beach","VA","","51","810","6.059137","39.6","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1224282","1027465","FCC: Antenna Structure Registration (GIS)","4/4/2000","36.8161","-76.2017","","6020 PROVIDENCE RD WOODSTOCK ELEM SCHOOL","VIRGINIA BEACH","VA","","51","810","4.319461","103.3","","5","","","HAMPTON ROADS EDUCATIONAL TELECOMMUNICATIONS ASSOCIATION INC  DBA =  WHRO","","","","","","","","","","","","","","","","",""
"1223963","1017673","FCC: Antenna Structure Registration (GIS)","4/29/1997","36.8628","-75.9814","","205 34TH ST","VIRGINIA BEACH","VA","","51","810","5.537338","51","","5","","","TRINITY CHRISTIAN CENTER OF SANTA ANA  DBA =  TRINITY BROADCASTING NETWORK INC","","","","","","","","","","","","","","","","",""
"1223955","1017618","FCC: Antenna Structure Registration (GIS)","4/25/2011","36.891099","-76.1872","","5820 WARD COURT","VIRGINIA BEACH","VA","","51","810","7.02517","39","","5","","","Tower Assets Newco VIII, LLC","","","","","","","","","","","","","","","","",""
"1224508","1048700","FCC: Antenna Structure Registration (GIS)","4/24/2008","36.8578","-76.1575","","1.4 KM SSW ROUTE 190 / ROUTE 225","BAYSIDE","VA","","51","810","5.834","51.8","","","","","","","","","","","","","","","","","","","","","",""
"1225850","1268045","FCC: Antenna Structure Registration (GIS)","4/22/2009","36.8436","-76.049499","","345 North Greatneck Road   (VA11785-B)","Virginia Beach","VA","","51","810","4.522585","28","","5","","","SBA Towers II LLC","","","","","","","","","","","","","","","","",""
"1225563","1253050","FCC: Antenna Structure Registration (GIS)","4/21/2006","36.643","-76.1015","","3161 Land of Promise Road","Virginia Beach","VA","","51","810","4.254271","60.7","","5","","","SBA Towers, Inc.","","","","","","","","","","","","","","","","",""
"1225995","1275541","FCC: Antenna Structure Registration (GIS)","4/20/2012","36.905","-76.1267","","Bayside Church 2VA32122","Virginia Beach","VA","","51","810","4.355833","41.1","","5","","","SBA Monarch Towers II, LLC","","","","","","","","","","","","","","","","",""
"1225994","1275540","FCC: Antenna Structure Registration (GIS)","4/20/2012","36.8237","-76.1487","","Allsafe Storage 2VA31413","Virginia Beach","VA","","51","810","4.337328","44.8","","5","","","SBA Monarch Towers II, LLC","","","","","","","","","","","","","","","","",""
"1224684","1063058","FCC: Antenna Structure Registration (GIS)","4/2/2003","36.8383","-76.1025","","120 BUTTERNUT LANE","VIRGINIA BEACH","VA","","51","810","4.28719","56.1","","5","","","Richmond 20MHz, LLC","","","","","","","","","","","","","","","","",""
"1224518","1050369","FCC: Antenna Structure Registration (GIS)","4/18/2011","36.8711","-76.151999","","4960 HAYGOOD ROAD","VIRGINIA BEACH","VA","","51","810","6.104001","41.1","","5","","","Tower Assets Newco IX, LLC","","","","","","","","","","","","","","","","",""
"1225573","1253689","FCC: Antenna Structure Registration (GIS)","4/16/2012","36.8041","-76.0778","","3097 Magic Hollow Blvd (VA30441E)","Virginia Beach","VA","","51","810","1.380406","36.6","","5","","","SBA Monarch Towers II, LLC","","","","","","","","","","","","","","","","",""
"1223608","1009617","FCC: Antenna Structure Registration (GIS)","4/13/2007","36.8443","-76.0225","","409 FIRST COLONY ROAD","VIRGINIA BEACH","VA","","51","810","5.342648","36.9","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1225486","1249316","FCC: Antenna Structure Registration (GIS)","3/26/2009","36.8658","-76.0421","","1000 N. Great Neck","Virginia Beach","VA","","51","810","4.628382","39.9","","5","","","TowerCo Assets LLC","","","","","","","","","","","","","","","","",""
"1223629","1013334","FCC: Antenna Structure Registration (GIS)","3/26/2001","36.8019","-76.194399","","977 CENTERVILLE TPKE","VIRGINIA BEACH","VA","","51","810","5.834","57.9","","","","","CHRISTIAN BROADCASTING NETWORK","","","","","","","","","","","","","","","","",""
"1224129","1021074","FCC: Antenna Structure Registration (GIS)","3/14/2012","36.8194","-76.0006","","1195 BELLS RD","VIRGINIA BEACH","VA","","51","810","4.152143","45.1","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
