objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225097","1226438","FCC: Antenna Structure Registration (GIS)","8/23/2005","36.6182","-77.5621","","429 WILLIAMS RD","SKIPPERS","VA","","51","081","36.555114","100.6","","5","","","Mid Atlantic Tower, LLC","","","","","","","","","","","","","","","","",""
"1225182","1232892","FCC: Antenna Structure Registration (GIS)","7/7/2003","36.6843","-77.498","","45 James River Junction Rd","Emporia","VA","","51","081","29.428499","48.5","","5","","","Mid Atlantic Tower, LLC","","","","","","","","","","","","","","","","",""
"1224891","1209548","FCC: Antenna Structure Registration (GIS)","7/26/2011","36.684599","-77.561","","43.3175 Fairground Road","Emporia","VA","","51","081","38.438232","137.2","","5","","","Mid Atlantic Tower, LLC","","","","","","","","","","","","","","","","",""
"1224567","1056086","FCC: Antenna Structure Registration (GIS)","7/26/2011","36.616499","-77.5616","","109 HICKSFORD AVE.","EMPORIA","VA","","51","081","35.572597","57.9","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1223994","1017853","FCC: Antenna Structure Registration (GIS)","7/22/1997","36.7408","-77.5081","","US RT 301 3 MI N","EMPORIA","VA","","51","081","42.212654","69","","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1223758","1016601","FCC: Antenna Structure Registration (GIS)","5/18/2007","36.7298","-77.5616","","PURDY RD","EMPORIA","VA","","51","081","44.043258","86.9","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1224028","1018117","FCC: Antenna Structure Registration (GIS)","4/3/1997","36.7172","-77.5792","","1413 PLEASANT SHADE DR","EMPORIA","VA","","51","081","51.360164","79.2","","7","","","MECKLENBURG ELECTRIC COOPERATIVE","","","","","","","","","","","","","","","","",""
"1225459","1247715","FCC: Antenna Structure Registration (GIS)","3/28/2005","36.7408","-77.5074","","US Rt. 301  Greensville County","Emporia","VA","","51","081","42.304882","121.9","","6","","","Virginia, Commonwealth of    Department of State Police","","","","","","","","","","","","","","","","",""
"1225758","1262438","FCC: Antenna Structure Registration (GIS)","3/21/2008","36.7404","-77.515299","","URIAH BRANCH WAY","EMPORIA","VA","","51","081","38.665889","69.4","","3","","","COUNTY OF GREENSVILLE","","","","","","","","","","","","","","","","",""
"1225181","1232888","FCC: Antenna Structure Registration (GIS)","3/11/2002","36.6557","-77.5725","","2500' east of Brink Road on Ferguson farm","Emporia","VA","","51","081","49.562503","146.3","","5","","","Mid Atlantic Tower, LLC","","","","","","","","","","","","","","","","",""
"1223837","1016975","FCC: Antenna Structure Registration (GIS)","2/2/2012","36.6168","-77.5955","","APPROX 2.5 MI W OF SKIPPERS VA","EMPORIA","VA","","51","081","47.872703","99","","5","","","Virginia Electric and Power Company","","","","","","","","","","","","","","","","",""
"1224863","1207572","FCC: Antenna Structure Registration (GIS)","12/20/1999","36.6557","-77.5722","",".5 miles southeast of the intersection of 627 and 650","Emporia","VA","","51","081","49.418243","105.5","","5","","","MainQuad Broadcasting, Inc.","","","","","","","","","","","","","","","","",""
"1224587","1057028","FCC: Antenna Structure Registration (GIS)","11/21/2011","36.7434","-77.5207","","1393 HWY. 614","EMPORIA","VA","","51","081","42.674499","97.5","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1224869","1208126","FCC: Antenna Structure Registration (GIS)","1/4/2000","36.6859","-77.484899","","139 AIRPORT DRIVE","EMPORIA","VA","","51","081","35.518741","10","","","","","Emporia-Greensville Regional Airport Commission","","","","","","","","","","","","","","","","",""
"1225170","1231982","FCC: Antenna Structure Registration (GIS)","1/26/2012","36.7725","-77.481","","93 Lee Lane","Jarratt","VA","","51","081","45.087268","73.2","","5","","","T-Mobile Northeast LLC","","","","","","","","","","","","","","","","",""
"1224764","1202234","FCC: Antenna Structure Registration (GIS)","1/23/2006","36.5646","-77.5677","","SR F128 Holly Hock Drive","Emporia","VA","","51","081","27.514326","76.2","","","","","SBA Properties","","","","","","","","","","","","","","","","",""
"1243057","1232888","FCC: Land Mobile - Private (GIS)","","36.6556","-77.5722","","2500' east of Brink Road on Ferguson farm","Emporia","VA","","51","081","49.438152","152.1","TOWER","","","","VIRGINIA COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1243041","0","FCC: Land Mobile - Private (GIS)","","36.5495","-77.5261","","234 Forest Road","Skippers","VA","","51","081","30.649232","27.4","BANT","5","","","GEORGIA-PACIFIC LLC","","","","","","","","","","","","","","","","",""
"1242923","0","FCC: Land Mobile - Private (GIS)","","36.6053","-77.5781","","","Skippers","VA","","51","081","36.008678","0","","5","","","VULCAN MATERIALS CORPORATION","","","","","","","","","","","","","","","","",""
"1242912","0","FCC: Land Mobile - Private (GIS)","","36.5739","-77.433","","2471 Creek Rd","Emporia","VA","","51","081","24.397172","39.6","SILO","5","","","Weavers Low Ground LLC","","","","","","","","","","","","","","","","",""
"1242911","1209548","FCC: Land Mobile - Private (GIS)","","36.6844","-77.5608","","43.3175 Fairground Rd","Emporia","VA","","51","081","38.556907","149.4","TOWER","5","","","Weavers Low Ground LLC","","","","","","","","","","","","","","","","",""
"1242910","0","FCC: Land Mobile - Private (GIS)","","36.7011","-77.4786","","","Emporia","VA","","51","081","41.503089","0","","6","","","Doyle, Joey G","","","","","","","","","","","","","","","","",""
"1242909","0","FCC: Land Mobile - Private (GIS)","","36.67","-77.670599","","","Emporia","VA","","51","081","81.699188","0","","6","","","Phillips, David W","","","","","","","","","","","","","","","","",""
"1242884","1209548","FCC: Land Mobile - Private (GIS)","","36.6844","-77.5608","","43.3175 Fairground Rd","Emporia","VA","","51","081","38.556907","149.4","TOWER","5","","","Telpage Inc","","","","","","","","","","","","","","","","",""
"1242834","1247715","FCC: Land Mobile - Private (GIS)","","36.7406","-77.5072","","US Rt. 301  Greensville County","EMPORIA","VA","","51","081","39.846015","128","TOWER","6","","","VIRGINIA, COMMONWEALTH OF, DEPT OF TRANSPORTATION","","","","","","","","","","","","","","","","",""
