objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224305","1029344","FCC: Antenna Structure Registration (GIS)","9/25/1997","38.7489","-77.486899","","ON STONEWALL RD., .1 MI N OF INT. OF STONEWALL &amp; WELLINGTON.","MANASSAS","VA","","51","683","84.796875","39.9","","5","","","NORFOLK SOUTHERN CORP.","","","","","","","","","","","","","","","","",""
"1225790","1264713","FCC: Antenna Structure Registration (GIS)","5/15/2012","38.7676","-77.4791","","8689 STONEWALL ROAD","MANASSAS","VA","","51","683","79.568923","22.5","","","","","MILESTONE COMMUNICATIONS","","","","","","","","","","","","","","","","",""
"1224903","1210407","FCC: Antenna Structure Registration (GIS)","3/15/2010","38.7537","-77.4591","","8707 QUARRY RD","MANASSAS","VA","","51","683","90.999092","49.1","","5","","","CROWN ATLANTIC COMPANY, LLC","","","","","","","","","","","","","","","","",""
"1246890","","Virginia Municipal League","2/28/2014","38.74786351","-77.49164192","","Dean Drive","Manassas","VA","20108","51","683","255.4313361","","Steel Water Storage Tank- 500,000 gallons","","","","Manassas, City of","","","","","","","","","","","","","","","","",""
"1246990","","Virginia Municipal League","2/28/2014","38.75275795","-77.4694483","","Quarry &amp; Centerville Streets","Manassas","VA","20110","51","683","305.6587107","","Elevated Water Storage Tank - 75,000 gallons","","","","Manassas, City of","","","","","","","","","","","","","","","","",""
"1246991","","Virginia Municipal League","2/28/2014","38.75338809","-77.46101167","","Quarry Road","Manassas","VA","20110","51","683","303.7625257","","Elevated Water Storage Tank - 1,000,000 gallons","","","","Manassas, City of","","","","","","","","","","","","","","","","",""
"1225875","1268672","FCC: Antenna Structure Registration (GIS)","2/24/2011","38.7394","-77.5016","","10391 Central Park Drive  (7WAW018)","Manassas","VA","","51","683","70.023483","22.8","","5","","","Skyway Towers, LLC","","","","","","","","","","","","","","","","",""
"1224861","1207496","FCC: Antenna Structure Registration (GIS)","11/7/2006","38.7483","-77.4887","","Railroad Yard Office","Manassas","VA","","51","683","81.343421","19.8","","5","","","Norfolk Southern Railway Co.","","","","","","","","","","","","","","","","",""
"1225258","1236545","FCC: Antenna Structure Registration (GIS)","11/6/2006","38.7468","-77.4922","","Powell CP @ railroad Mile Post 33.8","Manassas","VA","","51","683","79.097","12.2","","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1225257","1236544","FCC: Antenna Structure Registration (GIS)","11/6/2006","38.750299","-77.4706","","Moore CP @ railroad Mile Post 32.5","Manassas","VA","","51","683","94.546241","12.2","","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1225844","1267816","FCC: Antenna Structure Registration (GIS)","1/26/2012","38.7324","-77.4748","","10216 Dumfries Road  (7WAW299A)","Manassas","VA","","51","683","76.296371","21.3","","5","","","T-Mobile Northeast LLC","","","","","","","","","","","","","","","","",""
"1243182","0","FCC: Land Mobile - Private (GIS)","","38.7525","-77.4683","","","Manassas","VA","","51","683","93.769653","0","","5","","","D C Watson Investigations LLC","","","","","","","","","","","","","","","","",""
"1242709","0","FCC: Land Mobile - Private (GIS)","","38.7619","-77.46","","8805 Liberia Ave","East Manassas","VA","","51","683","90.52227","0","","5","","","HOME DEPOT U.S.A., INC.","","","","","","","","","","","","","","","","",""
"1242355","0","FCC: Land Mobile - Private (GIS)","","38.7508","-77.4753","","","MANASSAS","VA","","51","683","93.099151","0","","5","","","VECTOR SECURITY, INC.","","","","","","","","","","","","","","","","",""
"1242095","0","FCC: Land Mobile - Private (GIS)","","38.7508","-77.475599","","8550 SIGNAL HILL ROAD","MANASSAS","VA","","51","683","92.626274","0","","3","","","CITY OF MANASSAS SCHOOL BOARD","","","","","","","","","","","","","","","","",""
"1241182","0","FCC: Land Mobile - Private (GIS)","","38.7589","-77.4625","","8989 CENTREVILLE ROAD","MANASSAS","VA","","51","683","91.043159","0","","5","","","DAVCO RESTAURANTS, INC.","","","","","","","","","","","","","","","","",""
"1241144","0","FCC: Land Mobile - Private (GIS)","","38.7589","-77.4625","","9001 CENTERVILLE RD","MANASSAS","VA","","51","683","91.043159","0","","5","","","MCDONALD'S RESTAURANTS OF VIRGINIA, INC.","","","","","","","","","","","","","","","","",""
"1241123","0","FCC: Land Mobile - Private (GIS)","","38.7333","-77.4744","","10216 DUMFRIES RD","MANASSAS","VA","","51","683","71.591918","0","","5","","","MCDONALD'S RESTAURANTS OF VIRGINIA, INC.","","","","","","","","","","","","","","","","",""
"1239013","0","FCC: Land Mobile - Private (GIS)","","38.7494","-77.486099","","STONEWALL AVE#2, CRSG MPB000.60","MANASSAS","VA","","51","683","84.875007","3","BANT","5","","","NORFOLK SOUTHERN RAILWAY COMPANY","","","","","","","","","","","","","","","","",""
"1239012","0","FCC: Land Mobile - Private (GIS)","","38.7494","-77.4867","","STONEWALL AVE #1,CRSG MP B000.38","MANASSAS","VA","","51","683","84.432159","3","BANT","5","","","NORFOLK SOUTHERN RAILWAY COMPANY","","","","","","","","","","","","","","","","",""
"1238785","0","FCC: Land Mobile - Private (GIS)","","38.7542","-77.4994","","9500 GODWIN DR","MANASSAS","VA","","51","683","74.229423","0","B","5","","","LOCKHEED MARTIN CORPORATION","","","","","","","","","","","","","","","","",""
"1238751","0","FCC: Land Mobile - Private (GIS)","","38.7542","-77.4994","","9500 GOODWIN DR","MANASSAS","VA","","51","683","74.229423","23","B","","","","DOMINION SEMICONDUCTOR","","","","","","","","","","","","","","","","",""
"1238594","0","FCC: Land Mobile - Private (GIS)","","38.7489","-77.486899","","","Manassas","VA","","51","683","84.796875","0","","5","","","NORFOLK SOUTHERN RAILWAY CO","","","","","","","","","","","","","","","","",""
"1238593","1029344","FCC: Land Mobile - Private (GIS)","","38.7489","-77.486899","","ON STONEWALL RD .1 MI N  INT STONEWALL and WELLINGTON","MANASSAS","VA","","51","683","84.796875","41.8","TOWER","5","","","NORFOLK SOUTHERN RAILWAY CO","","","","","","","","","","","","","","","","",""
"1238385","0","FCC: Land Mobile - Private (GIS)","","38.7556","-77.4553","","MANASSAS 1 and 2 SAD  RR RoW MP31.6 near 0.3mi QUARRY RD","MANASSAS CITY","VA","","51","683","81.374176","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238355","1029344","FCC: Land Mobile - Private (GIS)","","38.7489","-77.486899","","MW TWR Old Southern Passenger Depot  9431 Stonewall Rd","MANASSAS","VA","","51","683","84.796875","41.8","TOWER","5","","","NORFOLK SOUTHERN RAILWAY COMPANY","","","","","","","","","","","","","","","","",""
"1238147","0","FCC: Land Mobile - Private (GIS)","","38.7542","-77.4997","","9500 GODWIN DR","MANASSAS","VA","","51","683","73.70523","15","B","5","","","LOCKHEED MARTIN CORPORATION","","","","","","","","","","","","","","","","",""
"1237999","0","FCC: Land Mobile - Private (GIS)","","38.7508","-77.4753","","","","VA","","51","683","93.099151","0","","5","","","KIWEST CORPORATION","","","","","","","","","","","","","","","","",""
