objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225713","1260756","FCC: Antenna Structure Registration (GIS)","9/2/2010","38.4434","-78.8761","","Harrisonburg, VA","Harrisonburg","VA","","51","660","395.775207","61","","5","","","Global Tower, LLC","","","","","","","","","","","","","","","","",""
"1224042","1018183","FCC: Antenna Structure Registration (GIS)","3/22/2012","38.4083","-78.9008","","3170 S MAIN ST","HARRISONBURG","VA","","51","660","389.500854","127","","5","","","M. Belmont VerStandig, Inc.","","","","","","","","","","","","","","","","",""
"1224040","1018181","FCC: Antenna Structure Registration (GIS)","3/22/2012","38.4511","-78.9078","","TWR 2 RT 33 W AT CITY LIMITS","HARRISONBURG","VA","","51","660","440.350738","107","","5","","","M. Belmont VerStandig, Inc.","","","","","","","","","","","","","","","","",""
"1224039","1018180","FCC: Antenna Structure Registration (GIS)","3/22/2012","38.45","-78.906699","","TWR 1 RT 33 W AT CITY LIMITS","HARRISONBURG","VA","","51","660","430.018341","107","","5","","","M. Belmont VerStandig, Inc.","","","","","","","","","","","","","","","","",""
"1246860","","Virginia Municipal League","2/28/2014","38.40553809","-78.90242101","","Abbot Lane","Harrisonburg","VA","22801","51","660","1278.21178","","Walker Tank water tower","","","","Harrisonburg, City of","","","","","","","","","","","","","","","","",""
"1246943","","Virginia Municipal League","2/28/2014","38.4274","-78.864932","","JMU","Harrisonburg","VA","22801","51","660","1513.687142","","JMU Water Tank","","","","Harrisonburg, City of","","","","","","","","","","","","","","","","",""
"1247030","","Virginia Municipal League","2/28/2014","38.46765944","-78.88430837","","Summit Ave","Harrisonburg","VA","22802","51","660","1544.95044","","Parkview Tank","","","","Harrisonburg, City of","","","","","","","","","","","","","","","","",""
"1247034","","Virginia Municipal League","2/28/2014","38.45301619","-78.85113244","","Tower Street","Harrisonburg","VA","22801","51","660","1485.409321","","Tower St Concrete Water Tank","","","","Harrisonburg, City of","","","","","","","","","","","","","","","","",""
"1247049","","Virginia Municipal League","2/28/2014","38.45409874","-78.85076162","","Washington &amp; Vine","Harrisonburg","VA","22801","51","660","1481.383764","","Washington Street Tank","","","","Harrisonburg, City of","","","","","","","","","","","","","","","","",""
"1225627","1256395","FCC: Antenna Structure Registration (GIS)","12/7/2006","38.395699","-78.914699","","Harrisonburg State Police Area Office,  Rockingham County","Harrisonburg","VA","","51","660","373.951934","51.8","","6","","","Virginia, Commonwealth of  Dept of State Police","","","","","","","","","","","","","","","","",""
"1243141","1256395","FCC: Land Mobile - Private (GIS)","","38.3956","-78.9144","","HARRISONBURG STATE POLICE AREA OFFICE, ROCKINGHAM COUNTY","HARRISONBURG","VA","","51","660","372.378387","57.9","TOWER","2","","","VIRGINIA DEPARTMENT OF FORESTRY","","","","","","","","","","","","","","","","",""
"1242707","0","FCC: Land Mobile - Private (GIS)","","38.4328","-78.8517","","121 Burgess Road","Harrisonburg","VA","","51","660","432.548675","0","","5","","","HOME DEPOT U.S.A., INC.","","","","","","","","","","","","","","","","",""
"1242451","0","FCC: Land Mobile - Private (GIS)","","38.4731","-78.872799","","","Harrisonburg","VA","","51","660","431.182434","0","","7","","","James Madison University Board of Visitors","","","","","","","","","","","","","","","","",""
