objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1223688","1016155","FCC: Antenna Structure Registration (GIS)","9/27/2005","37.0267","-76.342499","","131 E QUEEN ST","HAMPTON","VA","","51","650","1.911338","80.8","","5","","","Verizon Virginia Inc.","","","","","","","","","","","","","","","","",""
"1223545","1002425","FCC: Antenna Structure Registration (GIS)","9/18/1996","37.0256","-76.3414","","2 EATON ST","HAMPTON","VA","","51","650","1.419371","65.2","","5","","","ARMADA HOFFLER HAMPTON CENTRE ASSOC LP","","","","","","","","","","","","","","","","",""
"1224202","1024096","FCC: Antenna Structure Registration (GIS)","8/30/2010","37.0577","-76.417","","I-64 @ Hampton Roads Cntr Pkwy, x 261","HAMPTON","VA","","51","650","5.780288","44.8","","6","","","Virginia, Commonwealth of, Dept of Trans","","","","","","","","","","","","","","","","",""
"1225907","1269974","FCC: Antenna Structure Registration (GIS)","8/24/2009","37.0349","-76.4404","","113 WELLINGTON DRIVE","Hampton","VA","","51","650","5.290304","45.7","","5","","","TowerCo Assets LLC","","","","","","","","","","","","","","","","",""
"1224373","1035338","FCC: Antenna Structure Registration (GIS)","7/27/2009","37.0306","-76.3753","","0.1 mile NW of intersection of Red Robin Turn and Mallard Run","HAMPTON","VA","","51","650","0.83922","128.6","","5","","","Red Zebra Broadcasting Licensee (Norfolk), LLC","","","","","","","","","","","","","","","","",""
"1224713","1064793","FCC: Antenna Structure Registration (GIS)","7/22/2010","37.0294","-76.3764","","MC DONALD RD","HAMPTON","VA","","51","650","0.141151","146.9","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1224714","1064812","FCC: Antenna Structure Registration (GIS)","7/22/1999","37.0328","-76.3894","","BLUE BIRD GAP PARK OFF PINE CHAPEL ROAD","HAMPTON","VA","","51","650","1.474468","73.2","","3","","","CITY OF HAMPTON","","","","","","","","","","","","","","","","",""
"1225375","1242921","FCC: Antenna Structure Registration (GIS)","6/25/2010","37.0728","-76.3308","","941 Little Back River Road","Hampton","VA","","51","650","1.387012","44.2","","5","","","Alltel Communications, LLC","","","","","","","","","","","","","","","","",""
"1223551","1003906","FCC: Antenna Structure Registration (GIS)","6/20/2006","37.0361","-76.3621","","1330 THOMAS STREET","HAMPTON","VA","","51","650","1.397509","39.6","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1225411","1244967","FCC: Antenna Structure Registration (GIS)","6/1/2012","37.0484","-76.3551","","57 Salina Street","Hampton","VA","","51","650","2.747236","38.1","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1223998","1017858","FCC: Antenna Structure Registration (GIS)","5/3/2000","37.0232","-76.4341","","4911 MERCURY BLVD","HAMPTON","VA","","51","650","4.393319","91.4","","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1224495","1047862","FCC: Antenna Structure Registration (GIS)","5/20/1998","37.0167","-76.3881","","SALTERS CREEK ROAD &amp; INTERSTATE 64 CONNECTION RD","HAMPTON","VA","","51","650","5.496714","76.2","","5","","","COX COMMUNICATIONS, INC.","","","","","","","","","","","","","","","","",""
"1224101","1019038","FCC: Antenna Structure Registration (GIS)","5/15/2008","37.0458","-76.4483","","TWR 1 17 MARY ANN DR","HAMPTON","VA","","51","650","4.890774","57","","5","","","MHR Licence LLC","","","","","","","","","","","","","","","","",""
"1224100","1019037","FCC: Antenna Structure Registration (GIS)","5/15/2008","37.0456","-76.4481","","TWR 2 17 MARY ANN DR","HAMPTON","VA","","51","650","4.99941","57","","5","","","MHR Licence LLC","","","","","","","","","","","","","","","","",""
"1224099","1019036","FCC: Antenna Structure Registration (GIS)","5/15/2008","37.0453","-76.4478","","TWR 3 17 MARY ANN DRIVE","HAMPTON","VA","","51","650","5.186774","57","","5","","","MHR Licence LLC","","","","","","","","","","","","","","","","",""
"1225438","1246627","FCC: Antenna Structure Registration (GIS)","5/14/2008","37.0313","-76.366699","","533 Michigan Ave.","Hampton","VA","","51","650","1.217","59.9","","5","","","Roanoke-Vinton Radio, Inc.","","","","","","","","","","","","","","","","",""
"1224696","1063200","FCC: Antenna Structure Registration (GIS)","4/9/1999","37.0783","-76.4461","","1008 N PARK LN","HAMPTON","VA","","51","650","7.340991","121.9","","5","","","AREAWIDE COMMUNICATIONS INC","","","","","","","","","","","","","","","","",""
"1223919","1017527","FCC: Antenna Structure Registration (GIS)","4/18/2011","37.0117","-76.3998","","501 INDUSTRY DR","HAMPTON","VA","","51","650","3.129988","98.5","","5","","","Tower Assets Newco VIII, LLC","","","","","","","","","","","","","","","","",""
"1225132","1229313","FCC: Antenna Structure Registration (GIS)","4/1/2004","37.0683","-76.2973","","Hall Rd","Hampton","VA","","51","650","2.449196","58","","5","","","Richmond 20MHz, LLC","","","","","","","","","","","","","","","","",""
"1223920","1017528","FCC: Antenna Structure Registration (GIS)","3/24/2010","37.1016","-76.396399","","6 SHUTTLE CIRCLE","Hampton","VA","","51","650","2.954668","48.8","","5","","","Alltel Communications, LLC","","","","","","","","","","","","","","","","",""
"1224659","1061928","FCC: Antenna Structure Registration (GIS)","3/19/1999","37.0311","-76.3664","","TWR 3 - 533 MICHIGAN AVENUE","HAMPTON","VA","","51","650","1.21701","59.9","","5","","","ROANOKE-VINTON RADIO, INC.","","","","","","","","","","","","","","","","",""
"1224658","1061927","FCC: Antenna Structure Registration (GIS)","3/19/1999","37.0314","-76.3664","","TWR 2 - 533 MICHIGAN AVENUE","HAMPTON","VA","","51","650","1.216827","131.7","","5","","","ROANOKE-VINTON RADIO, INC.","","","","","","","","","","","","","","","","",""
"1224657","1061926","FCC: Antenna Structure Registration (GIS)","3/19/1999","37.0319","-76.366699","","TWR 1 - 533 MICHIGAN AVE.","HAMPTON","VA","","51","650","1.322086","59.9","","5","","","ROANOKE-VINTON RADIO, INC.","","","","","","","","","","","","","","","","",""
"1225610","1255750","FCC: Antenna Structure Registration (GIS)","3/14/2007","37.0534","-76.4365","","1067 Big Bethel Road","Hampton","VA","","51","650","7.304514","44.8","","5","","","Richmond 20MHz, LLC","","","","","","","","","","","","","","","","",""
"1223549","1003904","FCC: Antenna Structure Registration (GIS)","3/13/2012","37.0853","-76.4261","","MAGRUDER BOULEVARD","HAMPTON","VA","","51","650","7.520823","57.6","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1223717","1016345","FCC: Antenna Structure Registration (GIS)","3/13/1997","37.0178","-76.3367","","200 SHORE DR ON HAMPTON UNIVERSITY CAMPUS","HAMPTON","VA","","51","650","2.132493","61","","7","","","HAMPTON UNIVERSITY  DBA =  WHOV FM","","","","","","","","","","","","","","","","",""
"1225945","1272913","FCC: Antenna Structure Registration (GIS)","2/4/2010","37.0712","-76.424499","","1306 BIG BETHEL ROAD","HAMPTON","VA","","51","650","6.093716","58.2","","6","","","HAMPTON, CITY OF VA","","","","","","","","","","","","","","","","",""
"1223899","1017468","FCC: Antenna Structure Registration (GIS)","2/24/2009","37.0611","-76.408599","","100 THOMAS NELSON","HAMPTON","VA","","51","650","4.335393","38.1","","5","","","Alltel Communications, LLC","","","","","","","","","","","","","","","","",""
"1224139","1021778","FCC: Antenna Structure Registration (GIS)","2/12/2010","37.0147","-76.3881","","I-664 EXIT 2A","HAMPTON","VA","","51","650","5.280261","48.1","","6","","","Virginia, Commonwealth of, Dept of Trans","","","","","","","","","","","","","","","","",""
"1223657","1015749","FCC: Antenna Structure Registration (GIS)","2/12/2010","37.0406","-76.3972","","I-64 EXIT 263A","HAMPTON","VA","","51","650","4.634884","48.1","","6","","","Virginia, Commonwealth of, Dept of Trans","","","","","","","","","","","","","","","","",""
"1223556","1004157","FCC: Antenna Structure Registration (GIS)","12/8/2006","37.0231","-76.3218","","546 E MERCURY BLVD","HAMPTON","VA","","51","650","2.747","38.1","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1224687","1063062","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.0827","-76.3802","","3105 NASA Drive (094370)","HAMPTON","VA","","51","650","2.769511","37.1","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1224329","1032660","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.0561","-76.315799","","522 WOODLAND ROAD  ( 085562 )","HAMPTON","VA","","51","650","2.660694","44.5","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1224023","1018047","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.0384","-76.307599","","1932 E PEMBROKE BLVD (006500)","HAMPTON","VA","","51","650","2.746999","153.6","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1224516","1049510","FCC: Antenna Structure Registration (GIS)","12/13/2007","37.037","-76.3172","","1513 EAST PEMBROKE AVENUE","HAMPTON","VA","","51","650","3.512926","34.1","","5","","","AT&amp;T CORP.","","","","","","","","","","","","","","","","",""
"1225721","1260950","FCC: Antenna Structure Registration (GIS)","11/28/2007","37.0781","-76.4458","","1000 WEST PARK LANE","HAMPTON","VA","","51","650","7.35072","121.9","","5","","","Areawide Communications Inc.","","","","","","","","","","","","","","","","",""
"1225527","1251467","FCC: Antenna Structure Registration (GIS)","11/28/2006","37.0467","-76.3971","","2101 Executive Drive","Hampton,","VA","","51","650","4.242782","59.1","","5","","","Verizon Wireless Personal Communications LP","","","","","","","","","","","","","","","","",""
"1223552","1003908","FCC: Antenna Structure Registration (GIS)","11/28/2006","37.0156","-76.383899","","1700 WEST PEMBROKE AVE.","HAMPTON","VA","","51","650","4.59896","100.5","","5","","","Cellco Partnership","","","","","","","","","","","","","","","","",""
"1224633","1059944","FCC: Antenna Structure Registration (GIS)","11/10/2010","37.0683","-76.3317","","17 ROCKWELL ROAD","POQUOSON","VA","","51","650","2.007426","35.9","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1224439","1042474","FCC: Antenna Structure Registration (GIS)","11/10/2010","37.0824","-76.3802","","310 S NASA DR","HAMPTON","VA","","51","650","2.781036","45.7","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1224812","1204951","FCC: Antenna Structure Registration (GIS)","10/21/1999","37.0854","-76.4266","","1435 Big Bethel Rd","Hampton","VA","","51","650","7.401251","97.5","","5","","","Atlantic Communications Inc.","","","","","","","","","","","","","","","","",""
"1224806","1204441","FCC: Antenna Structure Registration (GIS)","10/13/1999","37.0254","-76.3499","","12 S. Armitead Ave.","Hampton","VA","","51","650","2.371927","38","","5","","","Tidewater Realty &amp; Security Corp.","","","","","","","","","","","","","","","","",""
"1224361","1035310","FCC: Antenna Structure Registration (GIS)","1/15/1998","37.0747","-76.292","","TWR 4  ON HALL RD","HAMPTON","VA","","51","650","2.426872","152.5","","5","","","COMMONWEALTH RADIO, L.L.C.","","","","","","","","","","","","","","","","",""
"1224360","1035309","FCC: Antenna Structure Registration (GIS)","1/15/1998","37.0742","-76.291699","","TWR 3  ON HALL RD","HAMPTON","VA","","51","650","2.098042","151.9","","5","","","COMMONWEALTH RADIO, L.L.C.","","","","","","","","","","","","","","","","",""
"1224359","1035308","FCC: Antenna Structure Registration (GIS)","1/15/1998","37.0736","-76.292199","","TWR 2  ON HALL RD","HAMPTON","VA","","51","650","2.129938","152.3","","5","","","COMMONWEALTH RADIO, L.L.C.","","","","","","","","","","","","","","","","",""
"1224358","1035307","FCC: Antenna Structure Registration (GIS)","1/15/1998","37.0728","-76.292199","","TWR  1  ON HALL RD","HAMPTON","VA","","51","650","2.044383","152.5","","5","","","COMMONWEALTH RADIO, L.L.C.","","","","","","","","","","","","","","","","",""
"1243223","0","FCC: Land Mobile - Private (GIS)","","37.0564","-76.4067","","","Hampton","VA","","51","650","4.146629","0","","","","","Riverside Hampton Surgery Center","","","","","","","","","","","","","","","","",""
"1242683","0","FCC: Land Mobile - Private (GIS)","","37.0353","-76.365","","1413 Armistead Avenue","Hampton","VA","","51","650","1.181947","0","","5","","","HOME DEPOT U.S.A., INC.","","","","","","","","","","","","","","","","",""
"1242543","0","FCC: Land Mobile - Private (GIS)","","37.0447","-76.3897","","2071 COLISEUM DRIVE","HAMPTON","VA","","51","650","3.946325","0","","5","","","JCPENNEY CORP INC","","","","","","","","","","","","","","","","",""
"1242160","1017858","FCC: Land Mobile - Private (GIS)","","37.0231","-76.4339","","4911 MERCURY BLVD","HAMPTON","VA","","51","650","4.379162","96","TOWER","2","","","VIRGINIA DEPARTMENT OF FORESTRY","","","","","","","","","","","","","","","","",""
"1241999","0","FCC: Land Mobile - Private (GIS)","","37.0453","-76.3886","","","HAMPTON","VA","","51","650","3.703167","0","","5","","","JC Penney Corp Inc","","","","","","","","","","","","","","","","",""
"1241674","0","FCC: Land Mobile - Private (GIS)","","37.0372","-76.369199","","","HAMPTON","VA","","51","650","1.186135","0","","5","","","Speedread  Technologies","","","","","","","","","","","","","","","","",""
"1241603","0","FCC: Land Mobile - Private (GIS)","","37.0372","-76.386899","","","HAMPTON","VA","","51","650","3.215934","0","","","","","EMBASSY SUITES","","","","","","","","","","","","","","","","",""
"1241554","0","FCC: Land Mobile - Private (GIS)","","37.0875","-76.3831","","","HAMPTON","VA","","51","650","3.321251","0","","5","","","WOLFTRAP MOTORSPORTS INC","","","","","","","","","","","","","","","","",""
"1241551","0","FCC: Land Mobile - Private (GIS)","","37.0853","-76.4264","","","HAMPTON","VA","","51","650","7.509166","0","","","","","TRANSPORTATION DISTRICT COMMISSION OF HAMPTON ROADS","","","","","","","","","","","","","","","","",""
"1241550","1063200","FCC: Land Mobile - Private (GIS)","","37.0783","-76.4461","","1008 N PARK LN","HAMPTON","VA","","51","650","7.340991","121.9","TOWER","","","","TRANSPORTATION DISTRICT COMMISSION OF HAMPTON ROADS","","","","","","","","","","","","","","","","",""
"1241461","0","FCC: Land Mobile - Private (GIS)","","37.0853","-76.4264","","","Hampton","VA","","51","650","7.509166","0","","","","","Transportation District Communications of Hampton Roads","","","","","","","","","","","","","","","","",""
"1241459","1063200","FCC: Land Mobile - Private (GIS)","","37.0783","-76.4461","","1008 N PARK LN","HAMPTON","VA","","51","650","7.340991","121.9","TOWER","","","","Transportation District Communications of Hampton Roads","","","","","","","","","","","","","","","","",""
"1241355","0","FCC: Land Mobile - Private (GIS)","","37.0261","-76.3472","","","HAMPTON","VA","","51","650","2.891368","0","","7","","","HAMPTON CITY SCHOOLS DIVISION","","","","","","","","","","","","","","","","",""
"1241347","0","FCC: Land Mobile - Private (GIS)","","37.0275","-76.345","","","HAMPTON","VA","","51","650","2.537413","0","","3","","","HAMPTON, CITY OF","","","","","","","","","","","","","","","","",""
"1241287","0","FCC: Land Mobile - Private (GIS)","","37.0611","-76.41","","","Hampton","VA","","51","650","4.34542","0","","","","","New Horizons Regional Education Center","","","","","","","","","","","","","","","","",""
"1241020","0","FCC: Land Mobile - Private (GIS)","","37.0408","-76.3967","","","HAMPTON","VA","","51","650","4.062849","0","","","","","BETHEL TEMPLE ASSEMBLY OF GOD","","","","","","","","","","","","","","","","",""
"1241012","0","FCC: Land Mobile - Private (GIS)","","37.0361","-76.3828","","","HAMPTON","VA","","51","650","2.868896","0","","6","","","MANHERZ, DANIEL","","","","","","","","","","","","","","","","",""
"1240719","0","FCC: Land Mobile - Private (GIS)","","37.0853","-76.4247","","1451 BIG BETHEL RD","HAMPTON","VA","","51","650","7.37022","6","MAST","","","","HAMPTON ROADS SANITATION DISTRICT","","","","","","","","","","","","","","","","",""
"1240718","0","FCC: Land Mobile - Private (GIS)","","37.06","-76.3","","5 BEACH RD","HAMPTON","VA","","51","650","1.353611","6","MAST","","","","HAMPTON ROADS SANITATION DISTRICT","","","","","","","","","","","","","","","","",""
"1240717","0","FCC: Land Mobile - Private (GIS)","","37.0358","-76.294199","","720 BAYSHORE LN","HAMPTON","VA","","51","650","1.764605","6","MAST","","","","HAMPTON ROADS SANITATION DISTRICT","","","","","","","","","","","","","","","","",""
"1240577","0","FCC: Land Mobile - Private (GIS)","","37.0458","-76.3944","","","Hampton","VA","","51","650","4.308494","0","","","","","Bass Pro Outdoor World","","","","","","","","","","","","","","","","",""
"1240513","0","FCC: Land Mobile - Private (GIS)","","37.039199","-76.398599","","","Hampton","VA","","51","650","4.299218","0","","","","","Coliseum Mall","","","","","","","","","","","","","","","","",""
"1240448","0","FCC: Land Mobile - Private (GIS)","","37.0281","-76.3433","","22 LINCOLN STREET","HAMPTON","VA","","51","650","1.704213","50","BMAST","3","","","HAMPTON, TOWN OF","","","","","","","","","","","","","","","","",""
"1240386","0","FCC: Land Mobile - Private (GIS)","","37.0283","-76.3428","","22 LINCOLN STREET","HAMPTON","VA","","51","650","1.48095","53","BMAST","3","","","HAMPTON, CITY OF","","","","","","","","","","","","","","","","",""
"1240300","0","FCC: Land Mobile - Private (GIS)","","37.0242","-76.3439","","700 SETTLERS LANDING ROAD","HAMPTON","VA","","51","650","1.605598","18.3","B","5","","","RADISSON HOTEL OF HAMPTON","","","","","","","","","","","","","","","","",""
"1240143","0","FCC: Land Mobile - Private (GIS)","","37.0239","-76.3447","","","HAMPTON","VA","","51","650","1.675053","0","","","","","VIRGINIA AIR &amp; SPACE CENTER","","","","","","","","","","","","","","","","",""
"1240106","0","FCC: Land Mobile - Private (GIS)","","37.0636","-76.4128","","520 BUTLER FARM ROAD","HAMPTON","VA","","51","650","4.500253","30.5","TOWER","","","","NEW HORIZONS REGIONAL EDUCATION CENTER","","","","","","","","","","","","","","","","",""
"1239997","0","FCC: Land Mobile - Private (GIS)","","37.0372","-76.315","","","HAMPTON","VA","","51","650","3.011199","0","","5","","","SANDY OLSON, INC","","","","","","","","","","","","","","","","",""
"1239986","0","FCC: Land Mobile - Private (GIS)","","37.0328","-76.4178","","3200 W MERCURY BLVD","HAMPTON","VA","","51","650","4.312691","0","","","","","PENJAY","","","","","","","","","","","","","","","","",""
"1239855","0","FCC: Land Mobile - Private (GIS)","","37.0153","-76.3314","","100 AVERILL DRIVE","HAMPTON","VA","","51","650","2.868787","0","","7","","","VETERANS ADMINISTRATION MEDICAL CENTER HAMPTON","","","","","","","","","","","","","","","","",""
"1239852","0","FCC: Land Mobile - Private (GIS)","","37.0572","-76.3922","","3000 COLISEUM DRIVE","HAMPTON","VA","","51","650","3.572599","22.8","BMAST","7","","","SENTARA HAMPTON GENERAL HOSPITAL","","","","","","","","","","","","","","","","",""
"1239359","1063200","FCC: Land Mobile - Private (GIS)","","37.0783","-76.4461","","1008 N Park Ln","Hampton","VA","","51","650","7.340991","121.9","TOWER","5","","","CHECKER CAB CO INC","","","","","","","","","","","","","","","","",""
"1239218","1063200","FCC: Land Mobile - Private (GIS)","","37.0783","-76.4461","","1008 N PARK LN","HAMPTON","VA","","51","650","7.340991","121.9","TOWER","5","","","Virginia Electric and Power Company","","","","","","","","","","","","","","","","",""
"1239102","0","FCC: Land Mobile - Private (GIS)","","37.0636","-76.418299","","99 THOMAS NELSON DR","HAMPTON","VA","","51","650","4.774441","30","BPOLE","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1238715","1017527","FCC: Land Mobile - Private (GIS)","","37.0117","-76.3997","","501 INDUSTRY DR","HAMPTON","VA","","51","650","3.179575","101.5","TOWER","5","","","GATELY COMMUNICATIONS INC","","","","","","","","","","","","","","","","",""
"1238712","0","FCC: Land Mobile - Private (GIS)","","37.0303","-76.375","","MCDONALD RD","HAMPTON","VA","","51","650","0.966593","125","TOWER","5","","","CRSC HOLDINGS INC","","","","","","","","","","","","","","","","",""
"1238319","0","FCC: Land Mobile - Private (GIS)","","37.025","-76.4197","","N YD OFC AT CENTER AVE","NEWPORT NEWS","VA","","51","650","3.173963","0","","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1238210","0","FCC: Land Mobile - Private (GIS)","","37.0622","-76.4119","","","","VA","","51","650","4.422761","0","","5","","","LUCAS CONTROL SYSTEMS PRODUCTS","","","","","","","","","","","","","","","","",""
"1238183","0","FCC: Land Mobile - Private (GIS)","","37.0089","-76.3739","","5604 CITY LINE RD","HAMPTON","VA","","51","650","2.934","12","","5","","","COMMONWEALTH WOOD PRESERVERS INC","","","","","","","","","","","","","","","","",""
"1237283","0","FCC: Land Mobile - Private (GIS)","","37.0106","-76.3919","","VIRGINIA POWER OFC PEMBROKE &amp; G STS","HAMPTON","VA","","51","650","4.637882","52","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1237215","1017527","FCC: Land Mobile - Private (GIS)","","37.0117","-76.3997","","501 INDUSTRY DR","HAMPTON","VA","","51","650","3.179575","102","TOWER","5","","","GATELY COMMUNICATION CO","","","","","","","","","","","","","","","","",""
"1237205","0","FCC: Land Mobile - Private (GIS)","","37.1025","-76.3878","","LANGLEY RESEARCH CTR","HAMPTON","VA","","51","650","2.759064","78","B","5","","","JACOBS TECHNOLOGY INC","","","","","","","","","","","","","","","","",""
"1237163","0","FCC: Land Mobile - Private (GIS)","","37.0297","-76.345","","","","VA","","51","650","2.282883","0","","5","","","Diversified Electronics, Inc.","","","","","","","","","","","","","","","","",""
"1237131","1204441","FCC: Land Mobile - Private (GIS)","","37.0253","-76.3497","","12 S. Armitead Ave.","HAMPTON","VA","","51","650","2.29797","40","MAST","5","","","HAMPTON ROADS TRANSPORTATION INC","","","","","","","","","","","","","","","","",""
"1237130","1204951","FCC: Land Mobile - Private (GIS)","","37.0853","-76.4264","","1435 BIG BETHEL RD","HAMPTON","VA","","51","650","7.509166","97.5","TOWER","5","","","HAMPTON ROADS TRANSPORTATION INC","","","","","","","","","","","","","","","","",""
"1237108","1063200","FCC: Land Mobile - Private (GIS)","","37.0783","-76.4461","","1008 N PARK LN","HAMPTON","VA","","51","650","7.340991","121.9","TOWER","5","","","SENTARA ENTERPRISES DBA MEDICAL TRANSPORT","","","","","","","","","","","","","","","","",""
"1237044","0","FCC: Land Mobile - Private (GIS)","","37.0436","-76.4133","","","","VA","","51","650","4.715332","0","","5","","","DIGITAL APPLICATIONS INC DBA DIGITAL SECURITY","","","","","","","","","","","","","","","","",""
"1236916","0","FCC: Land Mobile - Private (GIS)","","37.0553","-76.2914","","","","VA","","51","650","1.594635","0","","5","","","LAUGENI, CAROLYN J:HUFF, MARK DBA T BONE MOTOR SPORTS LLC","","","","","","","","","","","","","","","","",""
"1236811","0","FCC: Land Mobile - Private (GIS)","","37.0297","-76.345","","","","VA","","51","650","2.282883","0","","6","","","WILLARD JR., BARTH S","","","","","","","","","","","","","","","","",""
