objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224195","1024035","FCC: Antenna Structure Registration (GIS)","6/26/1997","38.8797","-77.171399","","161-B HILLWOOD AVE","FALLS CHURCH","VA","","51","610","94.483192","82.3","","5","","","NEWCOMB BROADCASTING CORPORATION  DBA =  WFAX AM","","","","","","","","","","","","","","","","",""
"1243140","0","FCC: Land Mobile - Private (GIS)","","38.8808","-77.1719","","","Falls Church","VA","","51","610","95.073692","0","","7","","","The Church at the Falls-The Falls Church","","","","","","","","","","","","","","","","",""
"1241032","0","FCC: Land Mobile - Private (GIS)","","38.8856","-77.1722","","300 Park Avenue","Falls Church","VA","","51","610","107.614952","15","POLE","7","","","Falls church city","","","","","","","","","","","","","","","","",""
"1239790","0","FCC: Land Mobile - Private (GIS)","","38.8922","-77.1861","","1120  W BROAD ST","FALLS CHURCH","VA","","51","610","103.46302","0","","5","","","KFC NATIONAL MANAGEMENT COMPANY","","","","","","","","","","","","","","","","",""
"1239630","0","FCC: Land Mobile - Private (GIS)","","38.8822","-77.171399","","2936 GALLOWS RD","FALLS CHURCH","VA","","51","610","99.205337","0","","5","","","KFC OF AMERICA, INC","","","","","","","","","","","","","","","","",""
"1238042","0","FCC: Land Mobile - Private (GIS)","","38.8925","-77.190799","","","","VA","","51","610","108.588592","0","","3","","","FALLS CHURCH, CITY OF","","","","","","","","","","","","","","","","",""
"1236760","0","FCC: Land Mobile - Private (GIS)","","38.8903","-77.1881","","","","VA","","51","610","103.327278","0","","5","","","CORALAIN GARDEN APARTMENTS","","","","","","","","","","","","","","","","",""
"1236138","0","FCC: Land Mobile - Private (GIS)","","38.8822","-77.1711","","","","VA","","51","610","99.594947","0","","5","","","TACO BELL","","","","","","","","","","","","","","","","",""
"1234697","0","FCC: Land Mobile - Private (GIS)","","38.8828","-77.1694","","201 N WASHINGTON ST","FALLS CHURCH","VA","","51","610","106.362701","20","B","5","","","USA Mobility Wireless, Inc.","","","","","","","","","","","","","","","","",""
"1233666","0","FCC: Land Mobile - Private (GIS)","","38.8856","-77.1722","","FALLS CHURCH POLICE DEPT 300 PARK AVE","FALLS CHURCH","VA","","51","610","107.614952","0","","3","","","FALLS CHURCH, CITY OF","","","","","","","","","","","","","","","","",""
"1233126","0","FCC: Land Mobile - Private (GIS)","","38.8856","-77.1722","","300 PARK AVE","FALLS CHURCH","VA","","51","610","107.614952","0","","7","","","Falls church city","","","","","","","","","","","","","","","","",""
"1232119","0","FCC: Land Mobile - Private (GIS)","","38.8925","-77.190799","","7100 GORDON RD","FALLS CHURCH","VA","","51","610","108.588592","0","","7","","","Falls church city","","","","","","","","","","","","","","","","",""
"1231069","0","FCC: Land Mobile - Commercial (GIS)","","38.879199","-77.183","","900 S. WASHINGTON STREET","FALLS CHURCH","VA","","51","610","98.879814","13.7","B","5","","","NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC, INC.","","","","","","","","","","","","","","","","",""
"1231068","0","FCC: Land Mobile - Commercial (GIS)","","38.8858","-77.1664","","405 N. WASHINGTON ST","FALLS CHURCH","VA","","51","610","99.022277","15.8","B","5","","","NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC, INC.","","","","","","","","","","","","","","","","",""
"1229105","0","FCC: Microwave (GIS)","","38.8879","-77.1806","","803 West Broad St","Falls Church","VA","","51","610","98.983001","27","BANT","5","","","CLEARWIRE SPECTRUM HOLDINGS III, LLC","","","","","","","","","","","","","","","","",""
"1228495","0","FCC: Microwave (GIS)","","38.8793","-77.1833","","900 S Washington St","Falls Church","VA","","51","610","100.702568","15.8","BANT","5","","","CLEARWIRE SPECTRUM HOLDINGS III, LLC","","","","","","","","","","","","","","","","",""
