objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1241570","0","FCC: Land Mobile - Private (GIS)","","38.8589","-77.278","","3414 PICKETT ROAD","FAIRFAX","VA","","51","600","106.85012","6","BANT","5","","","ARMY NAVY COUNTRY CLUB","","","","","","","","","","","","","","","","",""
"1241215","0","FCC: Land Mobile - Private (GIS)","","38.8561","-77.332499","","4000 JERMANTOWN ROAD","FAIRFAX","VA","","51","600","140.607528","0","","5","","","DAVCO RESTAURANTS, INC","","","","","","","","","","","","","","","","",""
"1241191","0","FCC: Land Mobile - Private (GIS)","","38.8425","-77.2808","","9688 MAIN STREET","FAIRFAX CITY","VA","","51","600","131.806472","0","","5","","","DAVCO RESTAURANTS, INC.","","","","","","","","","","","","","","","","",""
"1240432","0","FCC: Land Mobile - Private (GIS)","","38.8636","-77.2814","","","Fairfax","VA","","51","600","91.028564","0","","5","","","Patriot HD Inc","","","","","","","","","","","","","","","","",""
"1240349","0","FCC: Land Mobile - Private (GIS)","","38.8486","-77.3233","","","Fairfax","VA","","51","600","129.429397","0","","","","","Quincy Amusement Fairfax Corner","","","","","","","","","","","","","","","","",""
"1239789","0","FCC: Land Mobile - Private (GIS)","","38.8631","-77.288099","","10030 LEE HWY","FAIRFAX","VA","","51","600","98.408302","0","","5","","","KFC NATIONAL MANAGEMENT COMPANY","","","","","","","","","","","","","","","","",""
"1239243","0","FCC: Land Mobile - Private (GIS)","","38.8461","-77.3064","","","FAIRFAX","VA","","51","600","133.133758","0","","","","","MC DONALDS REST","","","","","","","","","","","","","","","","",""
"1239160","0","FCC: Land Mobile - Private (GIS)","","38.8469","-77.2778","","","Fairfax","VA","","51","600","118.075965","0","","","","","BUCKEYE PARTNERS L.P.","","","","","","","","","","","","","","","","",""
"1238790","0","FCC: Land Mobile - Private (GIS)","","38.8417","-77.28","","LYNDHURST WATER TANK","FAIRFAX","VA","","51","600","128.052322","38","TANK","3","","","FAIRFAX, CITY OF","","","","","","","","","","","","","","","","",""
"1238117","0","FCC: Land Mobile - Private (GIS)","","38.8542","-77.3322","","FAIRFAX DIST OFF 11133 MAIN ST","FAIRFAX","VA","","51","600","142.150817","26","","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1237079","0","FCC: Land Mobile - Private (GIS)","","38.8542","-77.3328","","11180 MAIN STREET","FAIRFAX","VA","","51","600","143.433914","23","B","5","","","COMFORT INN UNIVERSITY CENTER","","","","","","","","","","","","","","","","",""
"1235673","0","FCC: Land Mobile - Private (GIS)","","38.8519","-77.29","","3623 PARKLANE RD","FAIRFAX","VA","","51","600","105.356369","0","","5","","","GEORGE MASON UNIVERSITY INSTRUCTIONAL FOUNDATION INC","","","","","","","","","","","","","","","","",""
"1234997","1203304","FCC: Land Mobile - Private (GIS)","","38.8486","-77.303299","","4100 CHAIN BRIDGE RD","FAIRFAX","VA","","51","600","125.873748","70","B","3","","","FAIRFAX, COUNTY OF","","","","","","","","","","","","","","","","",""
"1234742","0","FCC: Land Mobile - Private (GIS)","","38.8486","-77.303299","","4100 CHAIN BRIDGE RD","FAIRFAX","VA","","51","600","125.873748","70.1","BANT","3","","","FAIRFAX, COUNTY OF","","","","","","","","","","","","","","","","",""
"1234032","0","FCC: Land Mobile - Private (GIS)","","38.8378","-77.3094","","4315 CHAIN BRIDGE RD","FAIRFAX","VA","","51","600","140.700759","30","","3","","","FAIRFAX. COUNTY OF","","","","","","","","","","","","","","","","",""
"1233688","0","FCC: Land Mobile - Private (GIS)","","38.8514","-77.2994","","3730 OLD LEE HWY","FAIRFAX","VA","","51","600","119.857536","0","","3","","","FAIRFAX, CITY OF","","","","","","","","","","","","","","","","",""
"1233031","0","FCC: Land Mobile - Private (GIS)","","38.8633","-77.3233","","3613 JERMANTOWN RD","FAIRFAX CITY","VA","","51","600","138.616912","6","","3","","","FAIRFAX, COUNTY OF","","","","","","","","","","","","","","","","",""
"1232391","0","FCC: Land Mobile - Private (GIS)","","38.8514","-77.2994","","3730 OLD LEE HWY","FAIRFAX","VA","","51","600","119.857536","0","","3","","","FAIRFAX, CITY OF","","","","","","","","","","","","","","","","",""
"1232146","0","FCC: Land Mobile - Private (GIS)","","38.8514","-77.2994","","3730 OLD LEE HWY","FAIRFAX","VA","","51","600","119.857536","0","","3","","","FAIRFAX, CITY OF","","","","","","","","","","","","","","","","",""
"1232049","0","FCC: Land Mobile - Private (GIS)","","38.8514","-77.2994","","3730 OLD LEE HWY","FAIRFAX","VA","","51","600","119.857536","0","","3","","","FAIRFAX, CITY OF","","","","","","","","","","","","","","","","",""
"1231756","0","FCC: Land Mobile - Private (GIS)","","38.8636","-77.3231","","3609 JERMANTOWN RD","FAIRFAX","VA","","51","600","139.490127","40","","3","","","FAIRFAX, COUNTY OF","","","","","","","","","","","","","","","","",""
"1229908","0","FCC: Land Mobile - Broadcast (GIS)","","38.8486","-77.3036","","FAIRFAX COUNTY COURTHOUSE","FAIRFAX","VA","","51","600","125.319053","0","","5","","","NBC TELEMUNDO LICENSE LLC","","","","","","","","","","","","","","","","",""
"1228868","0","FCC: Microwave (GIS)","","38.8437","-77.2802","","9773 Main Street","Fairfax","VA","","51","600","135.880722","35","TANK","5","","","CLEARWIRE SPECTRUM HOLDINGS III, LLC","","","","","","","","","","","","","","","","",""
"1228459","0","FCC: Microwave (GIS)","","38.8616","-77.3056","","10400 Eaton Place","Fairfax","VA","","51","600","110.659164","23.4","BANT","5","","","CLEARWIRE SPECTRUM HOLDINGS III, LLC","","","","","","","","","","","","","","","","",""
"1226700","0","FCC: Microwave (GIS)","","38.8523","-77.315499","","3909 OAK ST","FAIRFAX","VA","","51","600","115.029891","50.9","","5","","","SIGNAL ABOVE LLC","","","","","","","","","","","","","","","","",""
"1243704","0","FCC: Land Mobile - Private (GIS)","","38.8603","-77.2711","","","FAIRFAX","VA","","51","600","89.934761","0","","5","","","ARMY NAVY COUNTRY CLUB","","","","","","","","","","","","","","","","",""
"1243926","0","FCC: Land Mobile - Private (GIS)","","38.8394","-77.308","","","FAIRFAX","VA","","51","600","134.733139","0","","","","","SUNRISE ASSISTED LIVING AT GEORGE MASON","","","","","","","","","","","","","","","","",""
