X,Y,OBJECTID,ID
-76.303597744336869,36.858830298506085,1,1
-76.29400487358977,36.853581997647879,2,2
-76.288789897872874,36.851190540992064,3,3
-76.289701820206318,36.847191543614592,4,4
-76.285301195296924,36.845364038330708,5,5
-76.278140352512537,36.844003345112135,6,6
-76.269398189100954,36.845897160623423,7,7
-76.253174966829775,36.846228681756656,8,8
-76.234933340229674,36.842750729985809,9,9
-76.21346843163181,36.841495951643005,10,10
-76.189916983643201,36.841067750078878,11,11
