objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224307","1029351","FCC: Antenna Structure Registration (GIS)","9/25/1997","36.8156","-76.7586","","ON US HWY 460, .5 MI. NW OF INT. OF HWY 460 &amp; CR 258.","WINDSOR","VA","","51","093","25.367994","97.2","","5","","","NORFOLK SOUTHERN CORP.","","","","","","","","","","","","","","","","",""
"1224724","1065703","FCC: Antenna Structure Registration (GIS)","8/9/2010","36.9791","-76.590399","","GREENBRIAR LANE","SMITHFIELD","VA","","51","093","7.505094","76.2","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1224464","1044346","FCC: Antenna Structure Registration (GIS)","8/6/2007","36.8967","-76.5831","","20043 Spring Lake Drive","Smithfield","VA","","51","093","16.271791","67.1","","5","","","CROWN ATLANTIC COMPANY, LLC","","","","","","","","","","","","","","","","",""
"1225761","1262826","FCC: Antenna Structure Registration (GIS)","8/10/2009","36.9579","-76.5574","","13068 Nike Park RD,  Carrollton, VA, 23314-3906","Carrollton","VA","","51","093","6.719246","91.1","","","","","US Coast Guard Navigation Center","","","","","","","","","","","","","","","","",""
"1224643","1061350","FCC: Antenna Structure Registration (GIS)","7/29/2003","36.9439","-76.533099","","TWR 4 - SR 662 0.3 MILES NE OF HWY 17","CARROLTON","VA","","51","093","6.805828","68","","5","","","Word Broadcasting Network, Inc.","","","","","","","","","","","","","","","","",""
"1224642","1061349","FCC: Antenna Structure Registration (GIS)","7/29/2003","36.9433","-76.5322","","TWR 3 - SR 662 0.3 MILES NE OF HWY 17","CARROLTON","VA","","51","093","6.545733","68","","5","","","Word Broadcasting Network, Inc.","","","","","","","","","","","","","","","","",""
"1224641","1061348","FCC: Antenna Structure Registration (GIS)","7/29/2003","36.9428","-76.5317","","TWR 2 - SR 662 0.3 MILES NE OF HWY 17","CARROLTON","VA","","51","093","6.673603","68","","5","","","Word Broadcasting Network, Inc.","","","","","","","","","","","","","","","","",""
"1224640","1061347","FCC: Antenna Structure Registration (GIS)","7/29/2003","36.9422","-76.5308","","TWR 1 - SR 662 0.3 MILES NE OF HWY 17","CARROLTON","VA","","51","093","6.681957","68","","5","","","Word Broadcasting Network, Inc.","","","","","","","","","","","","","","","","",""
"1224666","1062154","FCC: Antenna Structure Registration (GIS)","7/1/2009","36.8164","-76.6928","","WEST SIDE OF SHILOH DRIVE","WINDSOR","VA","","51","093","15.871533","100.6","","5","","","SIGNAL TOWERS LLC","","","","","","","","","","","","","","","","",""
"1224301","1028287","FCC: Antenna Structure Registration (GIS)","6/24/2005","36.8026","-76.7549","","24409 WALTERS HIGHWAY","WINDSOR","VA","","51","093","25.760551","305.6","","5","","","Tidewater Communications, LLC","","","","","","","","","","","","","","","","",""
"1225302","1239322","FCC: Antenna Structure Registration (GIS)","6/24/2003","37.0081","-76.6028","","1 Monette Parkway","Smithfield","VA","","51","093","7.630481","59.4","","5","","","ATG Investments, LLP","","","","","","","","","","","","","","","","",""
"1223892","1017443","FCC: Antenna Structure Registration (GIS)","5/2/1997","37.098299","-76.6714","","TWR 4  1 MI N INT OF SR 676 AND SR 628","RUSHMERE","VA","","51","093","7.417854","93.1","","5","","","WKGM INC","","","","","","","","","","","","","","","","",""
"1223891","1017442","FCC: Antenna Structure Registration (GIS)","5/2/1997","36.9547","-76.6297","","13379 GREAT SPRING RD","SMITHFIELD","VA","","51","093","10.032674","150.3","","5","","","WKGM INC","","","","","","","","","","","","","","","","",""
"1224256","1025862","FCC: Antenna Structure Registration (GIS)","4/15/2010","36.945699","-76.5531","",".5 MI E","CARROLLTON","VA","","51","093","5.799854","83.8","","5","","","SBA Structures, Inc.","","","","","","","","","","","","","","","","",""
"1223893","1017446","FCC: Antenna Structure Registration (GIS)","4/14/2011","36.936699","-76.5967","","3000' WSW OF SR 258 &amp; 10","SMITHFIELD","VA","","51","093","12.07086","103.6","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1223790","1016781","FCC: Antenna Structure Registration (GIS)","4/14/2003","36.9507","-76.5938","","14005 BENNS CHURCH BLVD","SMITHFIELD","VA","","51","093","8.4244","56.3","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1224638","1061123","FCC: Antenna Structure Registration (GIS)","3/10/1999","36.8025","-76.7264","","11480 WINDSOR BLVD","WINDSOR","VA","","51","093","18.749961","76.2","","6","","","RUSBULDT, R WAYNE:RUSBULDT, RUTH A","","","","","","","","","","","","","","","","",""
"1224890","1209467","FCC: Antenna Structure Registration (GIS)","2/15/2000","36.6958","-76.884899","","2365 Carrsville Hwy","Franklin","VA","","51","093","8.996747","18.2","","5","","","CROSSROADS FUEL SERVICE INC","","","","","","","","","","","","","","","","",""
"1224919","1211417","FCC: Antenna Structure Registration (GIS)","2/1/2011","36.7119","-76.8383","","5100 Block Carrsville Hwy (Hwy. 58)","Carrsville","VA","","51","093","17.74933","43.3","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1224918","1211410","FCC: Antenna Structure Registration (GIS)","2/1/2011","36.6911","-76.8929","","CARVER ROAD","FRANKLIN","VA","","51","093","9.475867","49.4","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1224852","1207184","FCC: Antenna Structure Registration (GIS)","12/7/1999","36.6807","-76.908","","RR &amp; UNION CAMP CORP TRAFFIC B","FRANKLIN","VA","","51","093","9.634722","12","","5","","","CSX Transportation Inc.","","","","","","","","","","","","","","","","",""
"1225748","1261738","FCC: Antenna Structure Registration (GIS)","12/22/2011","36.9686","-76.5453","","Old Macklesfield Road","Carrollton","VA","","51","093","6.015241","60.5","","5","","","Florida Tower Partners, LLC","","","","","","","","","","","","","","","","",""
"1224721","1064934","FCC: Antenna Structure Registration (GIS)","12/2/1999","36.9178","-76.7503","","IN CITY","ZUNI","VA","","51","093","25.814987","91.4","","5","","","AREAWIDE COMMUNICATIONS INC.","","","","","","","","","","","","","","","","",""
"1224987","1219686","FCC: Antenna Structure Registration (GIS)","12/15/2011","36.7858","-76.8069","","26531 Walters Hwy      ( 028205 )","Isle of Wight County","VA","","51","093","15.165778","76.5","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1224935","1212922","FCC: Antenna Structure Registration (GIS)","12/15/2011","36.753199","-76.8555","","4163 COUNTY LANE WINDSOR (010098)","Windsor","VA","","51","093","23.480091","91.4","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1224190","1023980","FCC: Antenna Structure Registration (GIS)","12/15/2011","36.8881","-76.6075","","SUFFOLK  SR","LONGVIEW","VA","","51","093","22.321212","68.3","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1223793","1016784","FCC: Antenna Structure Registration (GIS)","12/13/2006","36.8582","-76.8174","","RT 460","ZUNI","VA","","51","093","17.338352","86.8","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1224367","1035316","FCC: Antenna Structure Registration (GIS)","11/9/2011","37.058899","-76.689","","TWR 6  1.3 KM WEST OF ROUTE # 10","SMITHFIELD","VA","","51","093","23.148517","83.5","","5","","","SINCLAIR TELECABLE, INC.","","","","","","","","","","","","","","","","",""
"1224366","1035315","FCC: Antenna Structure Registration (GIS)","11/9/2011","37.0592","-76.689899","","TWR 5  1.3 KM WEST OF ROUTE # 10","SMITHFIELD","VA","","51","093","21.174077","84.4","","5","","","SINCLAIR TELECABLE, INC.","","","","","","","","","","","","","","","","",""
"1224365","1035314","FCC: Antenna Structure Registration (GIS)","11/9/2011","37.059399","-76.6908","","TWR 4  1.3 KM  WEST OF ROUTE # 10","SMITHFIELD","VA","","51","093","20.576061","84.1","","5","","","SINCLAIR TELECABLE, INC.","","","","","","","","","","","","","","","","",""
"1224364","1035313","FCC: Antenna Structure Registration (GIS)","11/9/2011","37.0606","-76.6887","","TWR 3  1.3 KM WEST OF ROUTE # 10","SMITHFIELD","VA","","51","093","20.933559","83.8","","5","","","SINCLAIR TELECABLE, INC.","","","","","","","","","","","","","","","","",""
"1224363","1035312","FCC: Antenna Structure Registration (GIS)","11/9/2011","37.0609","-76.689599","","TWR 2  1.3 KM WEST OF ROUTE # 10","SMITHFIELD","VA","","51","093","20.617778","84.2","","5","","","SINCLAIR TELECABLE, INC.","","","","","","","","","","","","","","","","",""
"1224362","1035311","FCC: Antenna Structure Registration (GIS)","11/9/2011","37.0612","-76.6906","","TWR 1  1.3 KM WEST OF ROUTE # 10","SMITHFIELD","VA","","51","093","20.152105","83.8","","5","","","SINCLAIR TELECABLE, INC.","","","","","","","","","","","","","","","","",""
"1224807","1204512","FCC: Antenna Structure Registration (GIS)","10/14/1999","36.8149","-76.7497","","52 W. Windsor Blvd.","Windsor","VA","","51","093","22.664361","76.2","","7","","","Community Electric Cooperative","","","","","","","","","","","","","","","","",""
"1225052","1223937","FCC: Antenna Structure Registration (GIS)","1/10/2012","36.9089","-76.7036","","13036 Poor House Road (015360)","Isle of Wight","VA","","51","093","23.849569","122.5","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1242120","0","FCC: Land Mobile - Private (GIS)","","36.8264","-76.7614","","12300 DOMINION WAY","WINDSOR","VA","","51","093","25.004236","13.7","BANT","","","","COST PLUS WORLD MARKET","","","","","","","","","","","","","","","","",""
"1241950","0","FCC: Land Mobile - Private (GIS)","","36.6783","-76.910799","","34040 UNION CAMP DRIVE","FRANKLIN","VA","","51","093","8.934469","97.5","BANT","","","","METAL TECH OF MURFREESBORO","","","","","","","","","","","","","","","","",""
"1241804","0","FCC: Land Mobile - Private (GIS)","","36.6722","-76.9019","","","Franklin","VA","","51","093","5.729029","0","","5","","","International Paper Wood Products","","","","","","","","","","","","","","","","",""
"1241803","0","FCC: Land Mobile - Private (GIS)","","36.6722","-76.9019","","476 Carrsville Hwy","Franklin","VA","","51","093","5.729029","45.5","BANT","5","","","International Paper Wood Products","","","","","","","","","","","","","","","","",""
"1241767","0","FCC: Land Mobile - Private (GIS)","","36.6847","-76.9167","","33320 North Lynn Rd","Franklin","VA","","51","093","4.261516","27","B","5","","","ATC Panels Inc","","","","","","","","","","","","","","","","",""
"1241322","1212922","FCC: Land Mobile - Private (GIS)","","36.7531","-76.8553","","4163 COUNTY LANE WINDSOR","WINDSOR","VA","","51","093","23.743978","92","TOWER","3","","","ISLE OF WIGHT, COUNTY OF","","","","","","","","","","","","","","","","",""
"1241321","1223937","FCC: Land Mobile - Private (GIS)","","36.9089","-76.7036","","LONGVIEW DRIVE","ISLE OF WIGHT","VA","","51","093","23.849569","128","TOWER","3","","","ISLE OF WIGHT, COUNTY OF","","","","","","","","","","","","","","","","",""
"1241320","1239322","FCC: Land Mobile - Private (GIS)","","37.0081","-76.6028","","1 MONETTE PARKWAY","SMITHFIELD","VA","","51","093","7.630481","60.7","TOWER","3","","","ISLE OF WIGHT, COUNTY OF","","","","","","","","","","","","","","","","",""
"1241036","0","FCC: Land Mobile - Private (GIS)","","36.6708","-76.8983","","","FRANKLIN","VA","","51","093","6.044156","0","","5","","","INTERNATIONAL PAPER","","","","","","","","","","","","","","","","",""
"1241035","0","FCC: Land Mobile - Private (GIS)","","36.6722","-76.9019","","HWY 58 BLDG PRODUCTS OFC","FRANKLIN","VA","","51","093","5.729029","15","B","5","","","INTERNATIONAL PAPER","","","","","","","","","","","","","","","","",""
"1241034","0","FCC: Land Mobile - Private (GIS)","","36.678899","-76.9125","","COUNCIL RD","FRANKLIN","VA","","51","093","7.355614","88","BMAST","5","","","INTERNATIONAL PAPER","","","","","","","","","","","","","","","","",""
"1240982","1207184","FCC: Land Mobile - Private (GIS)","","36.6806","-76.9078","","RR &amp; UNION CAMP CORP TRAFFIC B","FRANKLIN","VA","","51","093","9.495141","13.7","POLE","5","","","INTERNATIONAL PAPER","","","","","","","","","","","","","","","","",""
"1240523","0","FCC: Land Mobile - Private (GIS)","","36.6869","-76.9025","","33124 Lees Mill Rd","Franklin","VA","","51","093","8.569898","9.1","BANT","5","","","Franklin Transportation Corporation","","","","","","","","","","","","","","","","",""
"1240360","0","FCC: Land Mobile - Private (GIS)","","36.8336","-76.8336","","","NORFOLK","VA","","51","093","22.31393","0","","5","","","FCI 900, Inc.","","","","","","","","","","","","","","","","",""
"1240276","0","FCC: Land Mobile - Private (GIS)","","36.9094","-76.7089","","17106 MONUMENT CIRCLE, STE A","WINDSOR","VA","","51","093","19.05577","6","PIPE","2","","","Virginia Department of Forestry","","","","","","","","","","","","","","","","",""
"1240261","0","FCC: Land Mobile - Private (GIS)","","36.9922","-76.630499","","","Smithfield","VA","","51","093","11.05272","0","","5","","","Smithfield Packing Co. Inc.","","","","","","","","","","","","","","","","",""
"1240260","0","FCC: Land Mobile - Private (GIS)","","36.9922","-76.630499","","Hwy 10","Smithfield","VA","","51","093","11.05272","18","BPIPE","5","","","Smithfield Packing Co. Inc.","","","","","","","","","","","","","","","","",""
"1240123","0","FCC: Land Mobile - Private (GIS)","","36.9236","-76.611099","","","SMITHFIELD","VA","","51","093","15.601118","0","","6","","","LINTHICUM, TIM A","","","","","","","","","","","","","","","","",""
"1239973","1223937","FCC: Land Mobile - Private (GIS)","","36.9086","-76.7033","","LONGVIEW DRIVE (015360)","ISLE OF WIGHT","VA","","51","093","24.059011","128","TOWER","3","","","ISLE OF WIGHT, COUNTY OF","","","","","","","","","","","","","","","","",""
"1239863","0","FCC: Land Mobile - Private (GIS)","","36.6847","-76.9167","","33322 N. Lynn Rd","Franklin","VA","","51","093","4.261516","27","BPIPE","5","","","Nevamar Company, LLC","","","","","","","","","","","","","","","","",""
"1239721","0","FCC: Land Mobile - Private (GIS)","","37","-76.6669","","","","VA","","51","093","17.332403","0","","5","","","Yum Restaurant Service Group, Inc.","","","","","","","","","","","","","","","","",""
"1239607","0","FCC: Land Mobile - Private (GIS)","","36.9956","-76.628299","","601 N CHURCH ST","SMITHFIELD","VA","","51","093","12.390889","12.2","BANT","5","","","GWALTNEY OF SMITHFIELD LTD","","","","","","","","","","","","","","","","",""
"1239525","0","FCC: Land Mobile - Private (GIS)","","36.6778","-76.8917","","RR crossing at SR-260 and MP F35.80","Suffolk","VA","","51","093","8.784217","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1239478","0","FCC: Land Mobile - Private (GIS)","","36.6742","-76.8603","","RT-615 RR crossing at MP FD34.01","Franklin","VA","","51","093","23.760742","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238829","0","FCC: Land Mobile - Private (GIS)","","36.8158","-76.7583","","","Windsor","VA","","51","093","25.209867","0","","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238827","1029351","FCC: Land Mobile - Private (GIS)","","36.8156","-76.7586","","ON US HWY 460 .5 MI NW INT HWY 460 &amp; CR 258","WINDSOR","VA","","51","093","25.367994","97.5","TOWER","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238717","1034402","FCC: Land Mobile - Private (GIS)","","36.9789","-76.5905","","136.2GREENBRIER LANE","SMITHFIELD","VA","","51","093","7.592806","136.2","TOWER","5","","","GATELY COMMUNICATIONS INC","","","","","","","","","","","","","","","","",""
"1238550","0","FCC: Land Mobile - Private (GIS)","","36.8678","-76.8353","","Detector  RR MP N 40.5","ZUNI","VA","","51","093","4.759175","4","B","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238481","1029351","FCC: Land Mobile - Private (GIS)","","36.8156","-76.7583","",".63 MI AT 322.4 DEGREES FROM US 258 &amp; ST RT 603","WINDSOR","VA","","51","093","25.162515","97.5","TOWER","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238157","0","FCC: Land Mobile - Private (GIS)","","36.995299","-76.6603","","N CHURCH ST","SMITHFIELD","VA","","51","093","17.174734","9","B","5","","","GWALTNEY OF SMITHFIELD LTD","","","","","","","","","","","","","","","","",""
"1237811","0","FCC: Land Mobile - Private (GIS)","","36.8178","-76.8319","","BIRDNECK LAKES","VIRGINIA BEACH","VA","","51","093","14.250093","0","","3","","","The City of Virginia Beach","","","","","","","","","","","","","","","","",""
"1237810","0","FCC: Land Mobile - Private (GIS)","","36.8594","-76.638","","CAPE STORY BY THE SEA","VIRGINIA BEACH","VA","","51","093","19.455587","0","","3","","","The City of Virginia Beach","","","","","","","","","","","","","","","","",""
"1237809","0","FCC: Land Mobile - Private (GIS)","","36.8586","-76.6372","","CAPE HENRY SHORES ST","VIRGINIA BEACH","VA","","51","093","18.321893","0","","3","","","The City of Virginia Beach","","","","","","","","","","","","","","","","",""
"1237772","0","FCC: Land Mobile - Private (GIS)","","36.8178","-76.8319","","998 KELA CRESENT","VIRGINIA BEACH","VA","","51","093","14.250093","0","","3","","","The City of Virginia Beach","","","","","","","","","","","","","","","","",""
"1237639","1204512","FCC: Land Mobile - Private (GIS)","","36.8147","-76.7494","","52 W WINDSOR BLVD","WINDSOR","VA","","51","093","24.017169","82.3","TOWER","7","","","COMMUNITY ELECTRIC COOPERATIVE","","","","","","","","","","","","","","","","",""
"1237450","0","FCC: Land Mobile - Private (GIS)","","36.9444","-76.6778","","865 MAIN ST","SMITHFIELD","VA","","51","093","17.771671","0","","5","","","FARMERS SERVICE COMPANY","","","","","","","","","","","","","","","","",""
"1237371","0","FCC: Land Mobile - Private (GIS)","","36.6958","-76.8847","","","Franklin","VA","","51","093","8.976882","0","","5","","","CROSSROADS FUEL SERVICE INC","","","","","","","","","","","","","","","","",""
