objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224274","1026430","FCC: Antenna Structure Registration (GIS)","9/9/2010","37.2271","-77.3904","","S CRATER RD","PETERSBURG","VA","","51","730","30.356121","100.9","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1223693","1016162","FCC: Antenna Structure Registration (GIS)","9/27/2005","37.2294","-77.4047","","10 N UNION ST","PETERSBURG","VA","","51","730","21.14047","99.1","","5","","","Verizon Virginia Inc.","","","","","","","","","","","","","","","","",""
"1225817","1265859","FCC: Antenna Structure Registration (GIS)","9/1/2010","37.196","-77.3863","","2641 Forest Hills Road","Petersburg","VA","","51","730","48.506298","59.4","","5","","","Global Tower, LLC","","","","","","","","","","","","","","","","",""
"1224763","1202230","FCC: Antenna Structure Registration (GIS)","8/30/1999","37.1806","-77.4231","","1.2mi S of I-95 and Halifax Rd.","Petersburg","VA","","51","730","51.450016","60.7","","5","","","Norfolk Southern Railway Co.","","","","","","","","","","","","","","","","",""
"1225623","1256220","FCC: Antenna Structure Registration (GIS)","5/18/2009","37.1996","-77.4202","","Halifax Road","Petersburg","VA","","51","730","49.17628","60.6","","5","","","Global Tower, LCC","","","","","","","","","","","","","","","","",""
"1224199","1024081","FCC: Antenna Structure Registration (GIS)","4/18/2011","37.2397","-77.376399","","6500' NE OF I-95 &amp; WASHIN","PETERSBURG","VA","","51","730","14.951866","54.9","","5","","","Tower Assets Newco IX, LLC","","","","","","","","","","","","","","","","",""
"1223679","1016129","FCC: Antenna Structure Registration (GIS)","3/31/2009","37.1806","-77.3992","","3323 JOHNSON RD","PETERSBURG","VA","","51","730","51.371589","87.8","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1246748","","Virginia Municipal League","2/28/2014","37.21207036","-77.39481016","","1511-17 Monticello Street","Petersburg","VA","23803","51","730","152.8602559","","Mount Vernon Water Storage Tank","","","","Petersburg, City of","","","","","","","","","","","","","","","","",""
"1246752","","Virginia Municipal League","2/28/2014","37.20501159","-77.41942098","","1604-10 Halifax Street","Petersburg","VA","23803","51","730","171.7629951","","Halifax Street Water Tank","","","","Petersburg, City of","","","","","","","","","","","","","","","","",""
"1246941","","Virginia Municipal League","2/28/2014","37.21103729","-77.36419771","","Jamestown Drive","Petersburg","VA","23803","51","730","151.5512815","","Jamestown Water Tower","","","","Petersburg, City of","","","","","","","","","","","","","","","","",""
"1246965","","Virginia Municipal League","2/28/2014","37.22009223","-77.39423119","","Mercury Street","Petersburg","VA","23803","51","730","127.0580207","","Mercury Street Water Tank","","","","Petersburg, City of","","","","","","","","","","","","","","","","",""
"1246993","","Virginia Municipal League","2/28/2014","37.19987717","-77.37879863","","Raleigh Avenue","Petersburg","VA","23803","51","730","159.3424881","","Walnut Hill Water Tank","","","","Petersburg, City of","","","","","","","","","","","","","","","","",""
"1223624","1011544","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.1772","-77.421499","","3500 Halifax Rd.  Collier Yard (009209)","PETERSBURG","VA","","51","730","51.632007","88.3","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1224369","1035322","FCC: Antenna Structure Registration (GIS)","11/6/2009","37.2342","-77.3772","","INTERSECTION OF CULPEPPER AND HARE STREET","PETERSBURG","VA","","51","730","14.170252","123.3","","5","","","Radio One Licenses, LLC","","","","","","","","","","","","","","","","",""
"1224536","1054078","FCC: Antenna Structure Registration (GIS)","11/19/2010","37.2203","-77.39","","AT THE INT OF I-95 AND I-85/RT. 460, VDOT HUB RI03XC172","PETERSBURG","VA","","51","730","29.620193","57.9","","5","","","SprintCom. Inc.","","","","","","","","","","","","","","","","",""
"1224750","1201661","FCC: Antenna Structure Registration (GIS)","11/1/2005","37.182099","-77.4","","3321 Johnson Road","Petersburg","VA","","51","730","50.62627","112.7","","5","","","METROCALL USA INC","","","","","","","","","","","","","","","","",""
"1225531","1251585","FCC: Antenna Structure Registration (GIS)","1/4/2006","37.1945","-77.359399","","End of Frontage Road","Petersburg","VA","","51","730","45.266712","106.7","","3","","","City of Petersburg","","","","","","","","","","","","","","","","",""
"1225530","1251584","FCC: Antenna Structure Registration (GIS)","1/4/2006","37.2156","-77.4137","","700 Block of Mount Airy Street","Petersburg","VA","","51","730","32.601222","106.7","","3","","","City of Petersburg","","","","","","","","","","","","","","","","",""
"1225675","1259221","FCC: Antenna Structure Registration (GIS)","1/26/2012","37.2186","-77.4466","","33 Rawlings Lane  (VA41481-A)","Petersburg","VA","","51","730","29.741981","57.9","","5","","","T-Mobile Northeast LLC","","","","","","","","","","","","","","","","",""
"1243159","0","FCC: Land Mobile - Private (GIS)","","37.2239","-77.4131","","","PETERSBURG","VA","","51","730","19.890096","0","","","","","BOVIS LEND LEASE","","","","","","","","","","","","","","","","",""
"1243158","0","FCC: Land Mobile - Private (GIS)","","37.2239","-77.4131","","100 PINE BLVD","PETERSBURG","VA","","51","730","19.890096","15","BANT","","","","BOVIS LEND LEASE","","","","","","","","","","","","","","","","",""
