objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1223744","1016484","FCC: Antenna Structure Registration (GIS)","5/7/2012","38.7764","-77.4379","","9104 INDUSTRY DRIVE","MANASSAS PARK","VA","","51","685","68.695678","76.5","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1224942","1213379","FCC: Antenna Structure Registration (GIS)","3/13/2008","38.7696","-77.4435","","9102 MANASSAS DRIVE","MANASSAS","VA","","51","685","85.320785","57.1","","5","","","Comcast of Virginia, Inc.","","","","","","","","","","","","","","","","",""
"1247062","","Virginia Municipal League","2/28/2014","38.770036","-77.454135","","WS Centreville Rd","Manassas","VA","20111","51","685","297.1355403","","Water Storage Tank","","","","Manassas Park, City of and Manassas Park City Schools","","","","","","","","","","","","","","","","",""
"1247063","","Virginia Municipal League","2/28/2014","38.770036","-77.454135","","WS Centreville Road","Manassas","VA","20111","51","685","297.1355403","","Water Storage Tank 250,000 gallons","","","","Manassas Park, City of and Manassas Park City Schools","","","","","","","","","","","","","","","","",""
"1242724","0","FCC: Land Mobile - Private (GIS)","","38.7647","-77.441699","","9300 Manassas Drive","Manassas Park","VA","","51","685","69.436477","18","TOWER","5","","","Virginia Railway Express","","","","","","","","","","","","","","","","",""
"1242049","0","FCC: Land Mobile - Private (GIS)","","38.7672","-77.4425","","","MANASSAS PARK","VA","","51","685","75.432968","0","","3","","","MANASSAS PARK, CITY OF","","","","","","","","","","","","","","","","",""
"1236096","0","FCC: Land Mobile - Private (GIS)","","38.774999","-77.44","","8200 EUCLID AVE","MANASSAS PARK","VA","","51","685","72.64347","9","PIPE","7","","","MANASSAS PARK CITY SCHOOLS","","","","","","","","","","","","","","","","",""
"1236075","0","FCC: Land Mobile - Private (GIS)","","38.774999","-77.44","","","MANASSAS","VA","","51","685","72.64347","0","","7","","","MANASSAS PARK CITY SCHOOLS","","","","","","","","","","","","","","","","",""
"1232619","0","FCC: Land Mobile - Private (GIS)","","38.769999","-77.4542","","","","VA","","51","685","90.566909","0","","3","","","MANASSAS PARK, CITY OF","","","","","","","","","","","","","","","","",""
"1232618","0","FCC: Land Mobile - Private (GIS)","","38.769999","-77.4542","","300 S INT MANASSAS DR MATHIS AVE","MANASSAS PARK","VA","","51","685","90.566909","0","","3","","","MANASSAS PARK, CITY OF","","","","","","","","","","","","","","","","",""
"1231490","0","FCC: Land Mobile - Commercial (GIS)","","38.769999","-77.453899","","9102 Manassas Drive","Manassas","VA","","51","685","90.806877","53.9","TOWER","5","","","FCI 900, INC.","","","","","","","","","","","","","","","","",""
"1231265","0","FCC: Land Mobile - Commercial (GIS)","","38.769999","-77.453899","","9102 MANASSAS DRIVE","MANASSAS","VA","","51","685","90.806877","53.9","TOWER","5","","","NEXTEL COMMUNICATIONS OF THE MID-ATLANTIC, INC.","","","","","","","","","","","","","","","","",""
"1228367","1016484","FCC: Microwave (GIS)","","38.7764","-77.4379","","9104 INDUSTRY DRIVE","Manasas Park","VA","","51","685","68.695678","80.2","TOWER","5","","","Cricket License Company, LLC","","","","","","","","","","","","","","","","",""
"1227856","1016484","FCC: Microwave (GIS)","","38.7764","-77.4379","","9104 INDUSTRY DRIVE","MANASSAS PARK","VA","","51","685","68.695678","80.2","TOWER","5","","","FiberTower Network Services Corp.","","","","","","","","","","","","","","","","",""
"1245470","0","FCC: Land Mobile - Private (GIS)","","38.7661","-77.445","","NEW DOMINION SE","MANASSAS PARK","VA","","51","685","79.097373","9.1","B","3","","","PRINCE WILLIAM COUNTY PUBLIC SCHOOLS","","","","","","","","","","","","","","","","",""
