objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225973","1274706","FCC: Antenna Structure Registration (GIS)","6/14/2010","37.1221","-76.3976","","0.3 kM South of Rte. 171","Poquoson","VA","","51","735","1.901","114.3","","5","","","Creative Educational Media Corp. Inc.","","","","","","","","","","","","","","","","",""
"1225869","1268583","FCC: Antenna Structure Registration (GIS)","5/8/2012","37.1251","-76.3543","","0 South Lawson Road","Poquoson","VA","","51","735","1.155216","60","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1224492","1047859","FCC: Antenna Structure Registration (GIS)","5/20/1998","37.1289","-76.3767","","500 FT OF INT RDS CEDAR &amp; LITTLE FL, BTWN POQUOSON AVE","POQUOSON","VA","","51","735","0.807825","56.7","","5","","","COX COMMUNICATIONS, INC.","","","","","","","","","","","","","","","","",""
"1224095","1018959","FCC: Antenna Structure Registration (GIS)","5/10/2012","37.1289","-76.3767","","32 CEDAR LN","POQUOSON","VA","","51","735","0.807825","60.3","","5","","","NEW CINGULAR WIRELESS SERVICES, INC.","","","","","","","","","","","","","","","","",""
"1225471","1248246","FCC: Antenna Structure Registration (GIS)","5/10/2005","37.1211","-76.3976","","500 City Hall Avenue","Poquoson","VA","","51","735","1.936244","91.4","","3","","","County of York","","","","","","","","","","","","","","","","",""
"1224683","1063057","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.1304","-76.3771","","POQUOSON MUNICIPAL PARK, MUNICIPAL DRIVE (094369)","POQUOSON","VA","","51","735","1.008419","57.3","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1225372","1242647","FCC: Antenna Structure Registration (GIS)","1/26/2012","37.1213","-76.398","","500 City Hall Avenue (VA10066I)","Poquoson","VA","","51","735","1.917144","60.7","","5","","","T-Mobile Northeast LLC","","","","","","","","","","","","","","","","",""
"1241760","1063057","FCC: Land Mobile - Private (GIS)","","37.1303","-76.376899","","POQUOSON MUNICIPAL PARK, MUNICIPAL DRIVE (094369)","POQUOSON","VA","","51","735","1.0649","60.6","TOWER","3","","","POQUOSON, CITY OF","","","","","","","","","","","","","","","","",""
"1241552","1063057","FCC: Land Mobile - Private (GIS)","","37.1303","-76.376899","","POQUOSON MUNICIPAL PARK, MUNICIPAL DRIVE (094369)","POQUOSON","VA","","51","735","1.0649","60.3","TOWER","3","","","POQUOSON, CITY OF","","","","","","","","","","","","","","","","",""
"1241411","1047859","FCC: Land Mobile - Private (GIS)","","37.1289","-76.3767","","500 FT OF INT RDS CEDAR &amp; LITTLE FL, BTWN POQUOSON","POQUOSON","VA","","51","735","0.807825","60.2","TOWER","3","","","POQUOSON, CITY OF","","","","","","","","","","","","","","","","",""
"1240634","1248246","FCC: Land Mobile - Private (GIS)","","37.1211","-76.3975","","500 CITY HALL AVENUE","POQUOSON","VA","","51","735","1.936244","91.4","TOWER","3","","","YORK, COUNTY OF","","","","","","","","","","","","","","","","",""
"1233726","0","FCC: Land Mobile - Private (GIS)","","37.1283","-76.3775","","","","VA","","51","735","0.813248","0","","3","","","POQUOSON, CITY OF","","","","","","","","","","","","","","","","",""
"1233676","1047859","FCC: Land Mobile - Private (GIS)","","37.1289","-76.3767","","500 FT OF INT RDS CEDAR &amp; LITTLE FL, BTWN POQUOSON","POQUOSON","VA","","51","735","0.807825","60.2","TOWER","3","","","POQUOSON, CITY OF","","","","","","","","","","","","","","","","",""
"1233016","0","FCC: Land Mobile - Private (GIS)","","37.1289","-76.3717","","830 POQUSON AVE","POQUOSON","VA","","51","735","1.171999","21","","3","","","POQUOSON, CITY OF","","","","","","","","","","","","","","","","",""
"1233015","1248246","FCC: Land Mobile - Private (GIS)","","37.1211","-76.3975","","500 CITY HALL AVENUE","POQUOSON","VA","","51","735","1.936244","91.4","TOWER","3","","","POQUOSON, CITY OF","","","","","","","","","","","","","","","","",""
"1231907","1248246","FCC: Land Mobile - Private (GIS)","","37.1211","-76.3975","","500 CITY HALL AVENUE","POQUOSON","VA","","51","735","1.936244","91.4","TOWER","3","","","POQUOSON, CITY OF","","","","","","","","","","","","","","","","",""
